4.5451
2.3391
5.8950
4.4703
1.4838
1.7514
5.4097
3.3035
2.0149
3.2348
3.3180
2.1760
1.9378
2.3444
3.3182
2.7644
2.5644
2.1344
1.9043
3.0619
1.5626
2.2497
4.1180
3.7568
3.2053
2.2539
3.6010
3.7453
3.0721
1.4998
4.4353
3.0447
2.1351
2.6549
2.4959
2.6948
1.8139
2.0197
4.4498
1.9408
2.5137
2.6399
3.0443
2.5288
3.3823
2.0878
2.7149
1.2023
1.2488
3.3966
1.9552
1.7908
4.5663
3.5452
5.7385
2.2013
2.3326
2.4404
3.5350
2.0707
2.8729
2.4581
1.8819
2.1214
2.2474
3.4282
6.9743
3.6290
1.8549
3.2900
4.1570
2.5254
2.6471
2.1372
3.7551
3.0811
2.8343
1.8604
3.5616
1.8520
4.5456
1.9083
2.8941
2.9417
2.3947
2.3538
3.2915
3.0006
3.1936
3.6568
2.6066
3.0972
3.8692
2.6945
1.5171
5.1503
2.8494
2.4170
2.9441
1.6936
5.0147
2.3949
3.8510
2.7881
3.2683
3.5670
2.6761
2.4254
4.2002
2.1761
3.6903
2.4529
2.5911
2.0724
2.6263
3.0747
3.1647
2.3789
3.9111
4.1371
2.6737
4.3510
2.5099
3.0764
1.7448
3.8731
2.3641
4.4169
3.0744
2.4992
3.1948
3.1139
1.9092
3.9070
1.9197
2.6296
2.6350
3.1437
2.1674
1.5851
2.3513
1.5626
2.0362
2.1452
1.7255
3.8243
3.7260
3.8101
3.7946
2.7510
2.4349
4.5950
2.6494
2.0000
3.4390
3.8837
4.0801
2.8458
3.0079
3.2699
2.1934
2.4814
3.0525
2.3535
4.8491
2.4296
4.0486
2.9085
2.8218
2.0450
2.8024
3.8619
2.9281
2.9475
2.7648
4.2353
2.9676
1.5293
1.6601
2.3339
2.1732
3.5422
2.6288
2.3589
3.2174
2.8148
3.4170
3.8644
2.5595
4.3043
3.3524
2.0733
2.0401
1.3314
3.2500
1.9126
1.8709
2.9730
6.7011
4.7710
2.4197
3.7469
2.9815
2.1193
2.8017
1.6168
1.9741
1.1443
2.6584
1.5313
2.5521
3.1685
2.7939
3.6653
2.9939
4.4621
2.5980
2.4132
4.3343
1.4894
2.8079
2.7793
3.3045
2.5970
1.7553
1.7749
3.8630
2.9416
2.7909
1.6935
2.5209
3.5030
3.0696
2.2167
2.7465
4.8335
4.0353
2.7695
2.3650
2.6150
2.6774
2.7357
3.2325
2.2593
1.1913
2.2762
1.9903
2.3830
3.3447
2.9341
3.8199
2.6688
3.9955
2.7390
2.8472
2.7565
3.8472
2.1539
2.5498
3.1269
2.0762
3.0194
3.2267
1.7436
3.3362
2.6076
3.0413
4.0159
2.9773
2.3987
2.0545
3.0805
2.2365
3.1250
2.1176
3.6283
2.3027
4.5003
2.7090
3.0830
3.0634
2.3841
2.7966
3.3293
2.9933
2.9961
3.2792
2.1690
3.9148
3.5703
2.4287
4.5563
3.0831
3.0055
4.8075
2.0789
2.6446
3.3118
4.1261
1.5481
2.4860
2.8700
2.4104
2.9391
5.7681
2.5121
2.3803
2.5542
2.4845
5.3848
2.3500
3.4284
2.4665
4.5091
1.8013
4.1607
2.3955
3.7191
3.4528
2.2275
2.4320
2.9054
1.7311
6.1555
6.5482
2.7769
3.1601
3.2740
3.1665
2.0513
4.7009
3.9028
3.2321
1.7184
2.0947
4.4436
3.2289
2.6251
2.7244
3.9080
2.7666
3.0185
2.8325
2.8135
4.4856
2.0271
4.2476
2.4051
2.7530
2.2097
3.6888
3.2598
1.7565
3.2722
1.9985
2.5837
2.8528
2.5399
2.4502
2.4712
2.3275
1.6238
3.9827
2.6668
2.8570
3.2922
2.4043
2.2667
2.6581
