xx,1,2,470,979,618,235,877,785,268,best
10.5,0.012048192771084338,0.04054054054054054,0.012658227848101266,0.9629629629629629,0.8295454545454546,0.0410958904109589,0.08433734939759036,0.024390243902439025,0.075,0.9629629629629629
10.51,0.0,0.02702702702702703,0.012658227848101266,1.0123456790123457,0.7727272727272727,0.0410958904109589,0.07228915662650602,0.036585365853658534,0.025,1.0123456790123457
10.52,0.0,0.013513513513513514,0.012658227848101266,0.9506172839506173,0.7727272727272727,0.0410958904109589,0.0963855421686747,0.036585365853658534,0.025,0.9506172839506173
10.53,0.012048192771084338,0.02702702702702703,0.0,0.9876543209876543,0.8977272727272727,0.0410958904109589,0.07228915662650602,0.036585365853658534,0.0375,0.9876543209876543
10.540000000000001,0.0,0.04054054054054054,0.02531645569620253,1.0,0.8863636363636364,0.0410958904109589,0.07228915662650602,0.036585365853658534,0.0125,1.0
10.55,0.024096385542168676,0.06756756756756757,0.02531645569620253,0.9382716049382716,0.8409090909090909,0.0410958904109589,0.08433734939759036,0.036585365853658534,0.025,0.9382716049382716
10.56,0.012048192771084338,0.013513513513513514,0.0,0.9506172839506173,0.9090909090909091,0.0273972602739726,0.060240963855421686,0.024390243902439025,0.0375,0.9506172839506173
10.57,0.0,0.02702702702702703,0.05063291139240506,0.9753086419753086,0.8522727272727273,0.0410958904109589,0.07228915662650602,0.024390243902439025,0.0125,0.9753086419753086
10.58,0.024096385542168676,0.02702702702702703,0.0,1.0246913580246915,0.9659090909090909,0.0273972602739726,0.07228915662650602,0.012195121951219513,0.025,1.0246913580246915
10.59,0.012048192771084338,0.02702702702702703,0.0,0.9753086419753086,0.7386363636363636,0.0547945205479452,0.060240963855421686,0.024390243902439025,0.025,0.9753086419753086
10.6,0.0,0.013513513513513514,0.0,0.9259259259259259,0.8977272727272727,0.0410958904109589,0.060240963855421686,0.036585365853658534,0.025,0.9259259259259259
10.61,0.0,0.013513513513513514,0.012658227848101266,0.9876543209876543,0.8977272727272727,0.0410958904109589,0.03614457831325301,0.012195121951219513,0.0375,0.9876543209876543
