stimulated,other
0.0233201068318688,1.0353958714330163
0.024061324621272445,1.0306136857837653
0.024285829432575477,1.0411105663572482
0.028731419389515556,1.0358665068150936
0.022567570036571304,1.0427123910490554
0.028855449136543646,1.0561583113212507
0.02394556849935487,1.0508976831758055
0.02241605216534095,1.0398725918989127
0.025267192724974102,1.0706490498168806
0.01991746165461177,1.048098176885948
0.029859959813876024,1.0520994261835255
0.02047531444620946,1.0554149988348263
0.022305782365083023,1.0405983821264926
0.021633533725217625,1.0636741264271594
0.024105369775253363,1.0388320052338085
0.02414834272398994,1.0452465668159037
0.026153286606714433,1.0584457073028881
0.027385154391377852,1.0368479128807528
0.02564571883230397,1.0330938757063337
0.021017083077884035,1.046269173252234
0.023148463074051245,1.0676047953884054
0.02509927901098292,1.0556314603592956
0.02157592719144096,1.0612358788287277
0.024237445596447693,1.0430828429555914
0.02564817609072588,1.036911313815467
0.028441942813372395,1.044345124718866
0.024518808832071262,1.0236597620165109
0.02754107872877994,1.0507025671302377
0.027049425548626434,1.0591976915430585
0.02643185552211537,1.057217499183203
0.030033398102081818,1.0808999964040356
0.02723840323229297,1.0598206828164805
0.02528206509829566,1.0589629254763917
0.02654596067100123,1.0813628909427937
0.023527221552977075,1.0546656185665244
0.021966076023924135,1.0598880258114893
0.024729704695909314,1.0679523104973725
0.021056674796436154,1.063301067437784
0.02477814054044578,1.0605893267019835
0.028847143670934022,1.0693247934589976
0.02507848806383565,1.0649956937202398
0.025135159207034092,1.0815058255083354
0.024151203081521747,1.0596082637940831
0.025669400502838308,1.0747206666056734
0.024206950632825817,1.0742602104938481
0.024431436019334073,1.0659923523170445
0.02794027219863721,1.081728707144714
0.027812183351617097,1.111512996366563
0.019782778081498257,1.0913061878569799
0.02712565922077538,1.0753420760278531
0.024897346223140288,1.0863900514335725
0.02338830987913394,1.0831784709384091
0.027563511136197497,1.0892437011090244
0.024316623199721055,1.0833945943824284
0.028060035556659677,1.0821054181048602
0.02166251257531817,1.114184342801859
0.027469931101860114,1.0988101609456387
0.024848071516898346,1.095214717505504
0.024665647816394836,1.126439780843488
0.030079522392594066,1.1021276668540563
0.028397788983156876,1.1242526208912316
0.026174598275845118,1.1227422703220251
0.025852136658068528,1.118857875484787
0.02380332800949418,1.1466732916195053
0.02262415061069113,1.1230936021829774
0.02758590266234547,1.1189244888001242
0.024782740959793603,1.1296263585658024
0.029604897071080553,1.0974123794635566
0.02726368219912829,1.1144025999564018
0.027543292718189397,1.1308475817354857
0.026762569683636453,1.120468524689715
0.024709199538648693,1.112023115559902
0.02456685594720956,1.1105737682335197
0.023280087832680908,1.1163994671270225
0.026844610244369287,1.1166508325483433
0.027043178202379583,1.124112387163646
0.02572089888803387,1.1189408140575794
0.02385901069659813,1.1366476515120782
0.025458239262671694,1.109687805066629
0.028039986576165195,1.0873954296239328
0.028408312306582906,1.1042549387359424
0.021813985796574654,1.1157704350200142
0.026002243636991634,1.106085592697092
0.029738091507808387,1.097860388873691
0.02457477351286043,1.0932074738097035
0.02665642282737641,1.0870498679626643
0.0311258461377082,1.1192796597699384
0.02416290218557513,1.0945326392093129
0.02281674271774634,1.1068115796919447
0.02287193617627057,1.1007529377863552
0.027021709991283824,1.103727402895274
0.026676313813528644,1.1097039858543283
0.028940719288417804,1.1205735547435982
0.023790185961477566,1.1014452200813283
0.030641469780227252,1.1314341068282923
0.026906727998174226,1.1029909143352972
0.028740721539051085,1.1205199466930156
0.024588383845791383,1.1085884345997492
0.034134906501710215,1.097708538882565
0.027325264994609497,1.0908965834866948
1.2946825868068756,1.087751625240974
2.2572912162789955,1.0080053832636149
2.4004503225407463,0.8316375218921912
2.4880528985619184,0.6265674882835958
2.5308141124700363,0.4496743955809103
2.5402927337781604,0.3605949006089345
2.5468805001331094,0.33624863681823114
2.5382450372404834,0.322428941355295
2.581956237947218,0.31786592097029404
2.537106505284433,0.3165952475678131
2.102686808087806,0.2827337753646154
1.6213187126049193,0.2472725529167823
1.3501743450240788,0.2313531174286943
1.206042066478067,0.21938160768746318
1.1153239924486236,0.2075210128115632
1.044509885005318,0.21681970225839584
1.0284054199841446,0.22668957604709986
0.973428019676692,0.2259035404705913
0.9795970256790743,0.2298199205608547
0.9602821548855804,0.2309875745133841
0.9266215098842366,0.23460327657183475
0.9288134434913775,0.23803819465910522
0.9386983520447452,0.251195623977835
0.9207137298630323,0.2401852445759169
0.9122696136085489,0.2660227434363797
0.9104303805823711,0.27352072386616455
0.9034629271479989,0.28755479444909654
0.889638191301267,0.30995976496696737
0.8623562924017868,0.31653500732323164
0.8565047400606955,0.32376740227730855
0.868003827742348,0.35567322462699524
0.8596705916236964,0.3660963918797879
0.8474202124922349,0.3802484684412636
0.8305951931584055,0.39063389520963904
0.8116929393998314,0.40003062785001264
0.8097080872123108,0.44243402027665846
0.8148888378419887,0.43211147062673916
0.7923389842324263,0.46679763477737046
0.8089149611604988,0.4914626378855621
0.7749860496787907,0.47807730665840475
0.7787228660509092,0.5078804998614268
0.7965867010582642,0.5109510231710113
0.7745593014013233,0.5241854484193985
0.7708194334696572,0.5185730013622509
0.7706482368555053,0.5432548291601151
0.7828255078234965,0.5291046669213995
0.7569192090612519,0.5241049045332664
0.7518802991958412,0.5454354930472486
0.7688292216045375,0.5629480926667881
0.74661704022927,0.5416890647276632
0.7517923798240753,0.5590229549219415
0.7546534376986471,0.547602751896548
0.7269108519197635,0.5519944494018653
0.7364925468028689,0.5656704960037442
0.7422987251004037,0.5746701254430298
0.7394620726433866,0.559876284877673
0.7556069960804901,0.5707180267016495
0.7343039220726043,0.5708042213319914
0.7409998625008799,0.5806440277305649
0.748331834679474,0.5988648670374543
0.7325974551457897,0.5960712935418339
0.7283622924813997,0.5950259098939304
0.7168542408997204,0.5916143284254491
0.7220030137178827,0.6139673419548132
0.6994420462384232,0.6106065314037891
0.7088078184662885,0.5973302908637893
0.7083913409475906,0.6005226622613883
0.6987682819348217,0.6207252932344612
0.6947282376756767,0.6180126388605968
0.6921635670053771,0.6385370751446454
0.6881205078481605,0.6129359010128786
0.6721725872236254,0.6235501688071465
0.6798725441963472,0.6381286536743002
0.6772334564905677,0.6557009494614395
0.6504384508251825,0.6292969943211716
0.6546253885782015,0.6495261637868577
0.6524658620949243,0.6290490017785622
0.6608608631798042,0.669266476949742
0.633011978711278,0.6645410406340878
0.6290017456504781,0.656166331864393
0.668511097522646,0.6680198927513
0.6237314225776911,0.6682042668260094
0.6422709774716587,0.6640165067520111
0.6481687524349801,0.6765597527407049
0.6449513366434567,0.680215946246769
0.6399563715989836,0.6905841704872684
0.6397220423895915,0.6736510573659331
0.6622913808550166,0.6848228234306113
0.6403303807599859,0.6851229266908003
0.6526813028019777,0.6916360606477681
0.6301748082033439,0.694961333859931
0.6490212244691121,0.699052606730969
0.638393827869991,0.6952314157938546
0.6411211104384157,0.6848715083632605
0.6367951417370779,0.6996007089849429
0.6337211801653965,0.6876481945354211
0.6313165965131435,0.6872663757926203
0.6490293254982886,0.7040539684026005
0.6160304822816838,0.6989834899215639
0.6388158728880233,0.6851227403124018
0.6367308911831133,0.7009909177474232
0.6329349748574501,0.6937666993371376
0.6428945577269918,0.6995352925045583
0.6255156758469447,0.6805589948243738
0.6409039945013342,0.6977581099525001
0.626108577670173,0.6881869134904564
0.6177677598132614,0.6960091081349722
0.6207543215474456,0.6960491318522766
0.6184040946549154,0.6997537000614736
0.6205501762097313,0.6834159432472934
0.6251175774842522,0.6795810123355001
0.6330935170136811,0.6897102250351799
0.6204926710225472,0.679224129614267
0.6418730550888315,0.6969700777019775
0.6272068084523655,0.6786370798598226
0.6256203274965314,0.68435171460728
0.6201693453014963,0.6774312859583471
0.6156956543381762,0.6900924001066562
0.5928531203699524,0.6797099437793683
0.6262941642124313,0.6953678062163694
0.5973209252187874,0.6748932627296668
0.6038637382156804,0.705622883594243
0.6124876313498729,0.7001883972311396
0.5941402024001166,0.6886531232855673
0.6180591607813085,0.6939231601223392
0.596156852473899,0.7099604161974166
0.5954758430037498,0.692899344117183
0.6056644213460822,0.7056595588135584
0.5945709330998795,0.6941472114767426
0.602289180468184,0.705799086446418
0.6049586076979975,0.7158478386942441
0.6073598206415118,0.722335482320343
0.5844825623385923,0.7034215428717674
0.6223372432570724,0.7272252611566733
0.5822779998824326,0.7183037084799502
0.5910807022788163,0.7311590374218028
0.5893840793115204,0.7441634688287316
0.5901197878653253,0.7326852505634992
0.5722809498379817,0.7295794826630884
0.5839422534269199,0.7423357566655924
0.5769399427921232,0.7300051402577313
0.5762143647986336,0.7382184888002873
0.5885479091623587,0.7317706153455512
0.5784267713606357,0.7286970922360146
0.579397530115257,0.741223904374939
0.5745740555638995,0.7106855428299051
0.5827140235546835,0.7286129665404353
0.5901055924462029,0.7278070064255466
0.5680194771302115,0.7247199216597409
0.5825646274625759,0.7366041958660563
0.594308297215274,0.7602796126183388
0.5859454037077435,0.7438475936499863
0.5993067853683254,0.7598241298647209
0.5714661043927233,0.7399727046572732
0.5998571577402635,0.7542968851799623
0.5808377744912719,0.7390657983378178
0.578404242118892,0.7408454121971909
0.5803099230127617,0.7411283362149481
0.5877341529505514,0.7422223793477407
0.5856584398515351,0.7459022542887707
0.5883356731655729,0.7318043197447122
0.595810277236089,0.7475871414714518
0.583277366711831,0.734927740723332
0.6058252303755282,0.7526870877510621
0.586096809092123,0.7348496969593356
0.5793110474197654,0.742995209083254
0.5896242474578072,0.7310333551189026
0.5926676521239435,0.7277214523142703
0.5796499160673684,0.7452337645374318
0.5988262325384598,0.743988219289594
0.5849105335234729,0.7463932175874242
0.597519829067454,0.7505717449805762
0.5771191159238629,0.75123334151691
0.5995324178579672,0.7527935567736845
0.5877253116860577,0.7355271791826733
0.5955897205803685,0.7516577378640419
0.5934894533734325,0.74227907767964
0.5887109482405162,0.7551141094540692
0.59075737435072,0.7728646998075657
0.591596174878428,0.7675028661878435
0.5644127299221195,0.762978272909726
0.5959243380916522,0.758450848194533
0.5861671274115121,0.7563042768672755
0.5990869348620808,0.75903853577236
0.5859708503940783,0.754482454035634
0.5719226274541571,0.750441032291435
0.5872439414905746,0.7552639954638416
0.5675865900226954,0.7358102243767725
0.5810438211777099,0.7570727957555619
0.5763901947539785,0.752221549538756
0.5636431584653995,0.744111123399254
0.5878025898675545,0.7696955693333544
0.5753277981882312,0.776025275353539
0.5717223404902283,0.7519697984034496
0.5773550828152544,0.7873649876582043
0.5740654943376878,0.7619378446026035
0.568738004075426,0.7671022136173548
0.5849372520810738,0.77164486529894
0.5867984935888609,0.7535227547535569
0.5717066654483345,0.7574966608861748
0.5793037482331744,0.7615656881658744
0.5785029465631751,0.7513385524925841
0.5845716428038822,0.7711823767433035
0.5740828283079906,0.7502792327623444
0.5960652077540053,0.7709003337018225
0.5792685725910757,0.7771682430460131
0.5934143178144798,0.7873355396584591
0.5726551463067319,0.774911630440737
0.5912544264135735,0.7845983602534471
0.5741357566036875,0.7768783941818813
0.5631518278558868,0.767930746157573
0.5963927506413277,0.7869344439386935
0.576714878605571,0.778507989194515
0.5634763565549117,0.8010610586363399
0.5608896869651863,0.7793949696127204
0.5763510725957294,0.7882974313652638
0.5804662022270538,0.7836908786121503
0.5662444351178325,0.781572799911361
0.5549270350349529,0.7781236261767434
0.556683258022223,0.8057233187388009
0.5538639074213443,0.7723372949364282
0.5593166864733383,0.7794334024165341
0.5608767644119176,0.8007211238988363
0.5588963080236165,0.7838716768961449
0.539746832730148,0.7847683917067312
0.5573685353091513,0.7904611535656241
0.553780829354462,0.7793146758410706
0.553756211309652,0.8120557674256289
0.5497803457516462,0.7953141753577967
0.5436941368409157,0.80095153385234
0.5550102028639813,0.7912564717584365
0.5434057647775243,0.7867512598982502
0.5441255431224379,0.795655526382077
0.5508278470842021,0.7898986127587403
0.5553811376425069,0.7767194186510492
0.5496307484863902,0.7878071077897083
0.5387267918888984,0.7870194385219313
0.5560235400843787,0.8012631679578043
0.5440774721251248,0.7808228103099444
0.5475225903493754,0.7919560211187245
0.5410955532355438,0.78136311087364
0.5500628740218626,0.7902844076141262
0.5446387874431319,0.7863590508696136
0.5414000691804323,0.7900477439434453
0.5455315821684882,0.7827160746632905
0.552646746828509,0.7917162727670299
0.555825314198343,0.7901862616609118
0.5501698136066289,0.7889952526278406
0.5542444756020017,0.780710764172464
0.5405646645024397,0.8066329909178248
0.5647417312131421,0.7919017077631356
0.5602942842008322,0.7955459430137638
0.5493797625185006,0.8016144834609112
0.5574557143268515,0.8053092789863914
0.5413272723536613,0.7876635685658554
0.5522663256158628,0.7952282585903767
0.5286628895835139,0.7940264601467879
0.5408777198372554,0.7906512675817313
0.5330378448012513,0.7838917339837086
0.5370156184220349,0.7880280203644736
0.5217494569700983,0.7788728964053323
0.5225375293978084,0.8028293708071372
0.5324018576646599,0.7920991095100807
0.5159673915019402,0.8131601332090818
0.5139453458455087,0.7991418349131602
0.5173901628400669,0.8160338842502364
0.5290690981332212,0.8175147242958253
0.5218388589060479,0.8119581495253413
0.5076704477297885,0.8051715487141334
0.5117690335799929,0.8142019405770309
0.5126705579018231,0.8062059272009808
0.5130556584162209,0.8074433955594027
0.5242136823997855,0.8253461728642949
0.50686210955232,0.8197506943239242
0.5297727128404052,0.8223555555363693
0.5275614685553031,0.836383846870441
0.5148816620284549,0.8011134887915405
0.514102336604306,0.8289636784850513
0.5145872788739908,0.8071877713694632
0.5149328879580569,0.8186418889863698
0.5146367691540207,0.8237732498397482
0.5113286340412931,0.8117101789436115
0.5172261201501656,0.8137296092102559
0.5175428515563071,0.8232187693916437
0.5093490480261995,0.8057824375825714
0.5046682019197809,0.8183941732656891
0.509741242116437,0.8112955618162649
0.5088968770375222,0.8145670238484842
0.509253369474472,0.8077967125171213
0.511240980264594,0.8253430529507738
0.5178471660379923,0.8067359320486757
0.5125348982117454,0.8213860570313585
0.5124719539806298,0.8163791965589643
0.5055133421917997,0.8186877882586632
0.5149871315644784,0.8146694627751377
0.503026868833139,0.7909473450959434
0.5042515024154576,0.8033632751247559
0.49898171953003806,0.8184013108115175
0.5110621119790606,0.8002831474204715
0.5124219824716756,0.8098673237496778
0.5244621841796583,0.8217155131832437
0.5126005667750683,0.8179449899779886
0.4987495784168209,0.8221579347559825
0.5153722270503948,0.8347791461063183
0.49665597317572635,0.814835100096469
0.503468940883377,0.8266565783382194
0.5087553145307968,0.8240023810859415
0.49862806697185424,0.816897782018149
0.4898633903688814,0.8252078611669679
0.5024739709367548,0.8254504983357067
0.49741591739675384,0.8203114621246216
0.4957438467353628,0.8286214301486992
0.5040024048305833,0.829734334902028
0.514982417205275,0.824996510308852
0.4958115354087433,0.829360767331577
0.4973119603999135,0.8348803618878712
0.5130603065505419,0.8215605368558087
0.5043301961825792,0.8129945208211984
0.5013105048615454,0.8186236672529368
0.5049782613681216,0.8353920823136344
0.49155237696396076,0.829635804256604
0.4865069998710146,0.8262138618709589
0.5189828122303067,0.8451488794086622
0.4960526297267999,0.835061846287566
0.4980029743699282,0.8153033329261425
0.4915057755921484,0.846625147423509
0.4919617575203987,0.8402675008749886
0.48930038801198367,0.8279060387095183
0.5169915792596413,0.8170076336972691
0.48455551061222335,0.8196713748957098
0.5171970840725132,0.8474066626169944
0.4928815989408837,0.8156516426017736
0.5055694862702366,0.8251761183251448
0.49721097403496395,0.8245177777783721
0.5149649996899397,0.8223262354494516
0.4989617153080851,0.8254901815874743
0.5019469340492391,0.8388378635079569
0.493908441704488,0.8230250344838028
0.5177105791835082,0.8468033868737036
0.4937104006109709,0.8384998248257777
0.5079898501109122,0.8208104070782728
0.5129982858900666,0.8216198748561093
0.5065504805210219,0.8295287533708647
0.5023434647657083,0.8152156650420983
0.49630147437997285,0.8240989614511736
0.5081773181411455,0.8252710996174742
0.5006178753243674,0.823987925666283
0.5143927887135973,0.8396361676323795
0.49732767262060096,0.83063915859491
0.501811777694835,0.831996565592672
0.4982343369331223,0.8340817646768564
0.4920588515619134,0.8329776611142982
0.5040991348650917,0.8364761731770451
0.4897977377926335,0.8170010890887027
0.4890939276647473,0.8281122546027817
0.49656629270514185,0.8210505797878459
0.48920603631250187,0.846556649467059
0.5093998721791488,0.8346230636128482
0.49179813118762006,0.8400363186657778
0.4944757703630792,0.8408718995458095
0.477160824411586,0.8559679985835948
0.5001438588460222,0.834611035135206
0.4954956049331173,0.8447277248062418
0.4906022722649635,0.8380412107993113
0.4909213367780198,0.8255134718722765
0.49105131568831,0.8409133944177758
0.5006868496583445,0.8385287445075448
0.5026883781296377,0.8359900517281653
0.5014366528254622,0.8302259740583335
0.5024670244338189,0.8422586247757601
0.4955874322551903,0.8277679976866589
0.4835768318614782,0.8337391593381597
0.48885824947145556,0.8488921740008127
0.491827232299121,0.8343363607896109
0.4767027333642875,0.8376009165460683
0.5024807155692733,0.8453182639185102
0.4939908717161514,0.8271717052896388
0.48624494447168315,0.8573639308963557
0.49559909574821875,0.839465393765307
0.4891753721763209,0.8400692265140199
0.4876788479522827,0.8488699396450482
0.5076228589317762,0.847235848189484
0.47004995562004404,0.8334902584179276
0.5014707386516719,0.8412570510809252
0.4924449236816953,0.8486843741303567
0.48716724032749703,0.8299907067790385
0.4837586389728414,0.8618777833350815
0.47985972229173296,0.8130514294133183
0.4887949670055682,0.8582557869419744
0.4909535646520431,0.8555828758667299
0.4940076039617396,0.8433305921734062
0.48273241906264686,0.8574760884810154
0.4863534757950485,0.8470872660546359
0.48060729810468017,0.8540741005866878
0.48057587507766025,0.8499392426023099
0.4690082993341479,0.834704751881264
0.49545498909981023,0.8467129486384393
0.4886898871933513,0.8611288010193519
0.48928818161816756,0.8583829732678072
0.47579499075319986,0.8340688276033081
