129,129.1,128,False
130,130.1,129,False
131,131.1,130,False
132,132.1,131,False
133,133.1,132,False
134,134.1,133,False
135,135.1,134,False
136,136.1,135,False
137,137.1,136,False
138,138.1,137,False
139,139.1,138,False
140,140.1,139,False
141,141.1,140,False
142,142.1,141,False
143,143.1,142,False
144,144.1,143,False
145,145.1,144,False
146,146.1,145,False
147,147.1,146,False
148,148.1,147,False
149,149.1,148,False
150,150.1,149,False
151,151.1,150,False
152,152.1,151,False
153,153.1,152,False
154,154.1,153,False
155,155.1,154,False
156,156.1,155,False
157,157.1,156,False
158,158.1,157,False
159,159.1,158,False
160,160.1,159,False
161,161.1,160,False
162,162.1,161,False
163,163.1,162,False
164,164.1,163,False
165,165.1,164,False
166,166.1,165,False
167,167.1,166,False
168,168.1,167,False
169,169.1,168,False
170,170.1,169,False
171,171.1,170,False
172,172.1,171,False
173,173.1,172,False
174,174.1,173,False
175,175.1,174,False
176,176.1,175,False
177,177.1,176,False
178,178.1,177,False
179,179.1,178,False
180,180.1,179,False
181,181.1,180,False
182,182.1,181,False
183,183.1,182,False
184,184.1,183,False
185,185.1,184,False
186,186.1,185,False
187,187.1,186,False
188,188.1,187,False
189,189.1,188,False
190,190.1,189,False
191,191.1,190,False
192,192.1,191,False
193,193.1,192,False
194,194.1,193,False
195,195.1,194,False
196,196.1,195,False
197,197.1,196,False
198,198.1,197,False
199,199.1,198,False
200,200.1,199,False
201,201.1,200,False
202,202.1,201,False
203,203.1,202,False
204,204.1,203,False
205,205.1,204,False
206,206.1,205,False
207,207.1,206,False
208,208.1,207,False
209,209.1,208,False
210,210.1,209,False
211,211.1,210,False
212,212.1,211,False
213,213.1,212,False
214,214.1,213,False
215,215.1,214,False
216,216.1,215,False
217,217.1,216,False
218,218.1,217,False
219,219.1,218,False
220,220.1,219,False
221,221.1,220,False
222,222.1,221,False
223,223.1,222,False
224,224.1,223,False
225,225.1,224,False
226,226.1,225,False
227,227.1,226,False
228,228.1,227,False
229,229.1,228,False
230,230.1,229,False
231,231.1,230,False
232,232.1,231,False
233,233.1,232,False
234,234.1,233,False
235,235.1,234,False
236,236.1,235,False
237,237.1,236,False
238,238.1,237,False
239,239.1,238,False
240,240.1,239,False
241,241.1,240,False
242,242.1,241,False
243,243.1,242,False
244,244.1,243,False
245,245.1,244,False
246,246.1,245,False
247,247.1,246,False
248,248.1,247,False
249,249.1,248,False
250,250.1,249,False
251,251.1,250,False
252,252.1,251,False
253,253.1,252,False
254,254.1,253,False
255,255.1,254,False
256,256.1,255,False
257,257.1,256,False
258,258.1,257,False
259,259.1,258,False
260,260.1,259,False
261,261.1,260,False
262,262.1,261,False
263,263.1,262,False
264,264.1,263,False
265,265.1,264,False
266,266.1,265,False
267,267.1,266,False
268,268.1,267,False
269,269.1,268,False
270,270.1,269,False
271,271.1,270,False
272,272.1,271,False
273,273.1,272,False
274,274.1,273,False
275,275.1,274,False
276,276.1,275,False
277,277.1,276,False
278,278.1,277,False
279,279.1,278,False
280,280.1,279,False
281,281.1,280,False
282,282.1,281,False
283,283.1,282,False
284,284.1,283,False
285,285.1,284,False
286,286.1,285,False
287,287.1,286,False
288,288.1,287,False
289,289.1,288,False
290,290.1,289,False
291,291.1,290,False
292,292.1,291,False
293,293.1,292,False
294,294.1,293,False
295,295.1,294,False
296,296.1,295,False
297,297.1,296,False
298,298.1,297,False
299,299.1,298,False
300,300.1,299,False
301,301.1,300,False
302,302.1,301,False
303,303.1,302,False
304,304.1,303,False
305,305.1,304,False
306,306.1,305,False
307,307.1,306,False
308,308.1,307,False
309,309.1,308,False
310,310.1,309,False
311,311.1,310,False
312,312.1,311,False
313,313.1,312,False
314,314.1,313,False
315,315.1,314,False
316,316.1,315,False
317,317.1,316,False
318,318.1,317,False
319,319.1,318,False
320,320.1,319,False
321,321.1,320,False
322,322.1,321,False
323,323.1,322,False
324,324.1,323,False
325,325.1,324,False
326,326.1,325,False
327,327.1,326,False
328,328.1,327,False
329,329.1,328,False
330,330.1,329,False
331,331.1,330,False
332,332.1,331,False
333,333.1,332,False
334,334.1,333,False
335,335.1,334,False
336,336.1,335,False
337,337.1,336,False
338,338.1,337,False
339,339.1,338,False
340,340.1,339,False
341,341.1,340,False
342,342.1,341,False
343,343.1,342,False
344,344.1,343,False
345,345.1,344,False
346,346.1,345,False
347,347.1,346,False
348,348.1,347,False
349,349.1,348,False
350,350.1,349,False
351,351.1,350,False
352,352.1,351,False
353,353.1,352,False
354,354.1,353,False
355,355.1,354,False
356,356.1,355,False
357,357.1,356,False
358,358.1,357,False
359,359.1,358,False
360,360.1,359,False
361,361.1,360,False
362,362.1,361,False
363,363.1,362,False
364,364.1,363,False
365,365.1,364,False
366,366.1,365,False
367,367.1,366,False
368,368.1,367,False
369,369.1,368,False
370,370.1,369,False
371,371.1,370,False
372,372.1,371,False
373,373.1,372,False
374,374.1,373,False
375,375.1,374,False
376,376.1,375,False
377,377.1,376,False
378,378.1,377,False
379,379.1,378,False
380,380.1,379,False
381,381.1,380,False
382,382.1,381,False
383,383.1,382,False
384,384.1,383,False
385,385.1,384,False
386,386.1,385,False
387,387.1,386,False
388,388.1,387,False
389,389.1,388,False
390,390.1,389,False
391,391.1,390,False
392,392.1,391,False
393,393.1,392,False
394,394.1,393,False
395,395.1,394,False
396,396.1,395,False
397,397.1,396,False
398,398.1,397,False
399,399.1,398,False
400,400.1,399,False
401,401.1,400,False
402,402.1,401,False
403,403.1,402,False
404,404.1,403,False
405,405.1,404,False
406,406.1,405,False
407,407.1,406,False
408,408.1,407,False
409,409.1,408,False
410,410.1,409,False
411,411.1,410,False
412,412.1,411,False
413,413.1,412,False
414,414.1,413,False
415,415.1,414,False
416,416.1,415,False
417,417.1,416,False
418,418.1,417,False
419,419.1,418,False
420,420.1,419,False
421,421.1,420,False
422,422.1,421,False
423,423.1,422,False
424,424.1,423,False
425,425.1,424,False
426,426.1,425,False
427,427.1,426,False
428,428.1,427,False
429,429.1,428,False
430,430.1,429,False
431,431.1,430,False
432,432.1,431,False
433,433.1,432,False
434,434.1,433,False
435,435.1,434,False
436,436.1,435,False
437,437.1,436,False
438,438.1,437,False
439,439.1,438,False
440,440.1,439,False
441,441.1,440,False
442,442.1,441,False
443,443.1,442,False
444,444.1,443,False
445,445.1,444,False
446,446.1,445,False
447,447.1,446,False
448,448.1,447,False
449,449.1,448,False
450,450.1,449,False
451,451.1,450,False
452,452.1,451,False
453,453.1,452,False
454,454.1,453,False
455,455.1,454,False
456,456.1,455,False
457,457.1,456,False
458,458.1,457,False
459,459.1,458,False
460,460.1,459,False
461,461.1,460,False
462,462.1,461,False
463,463.1,462,False
464,464.1,463,False
465,465.1,464,False
466,466.1,465,False
467,467.1,466,False
468,468.1,467,False
469,469.1,468,False
470,470.1,469,False
471,471.1,470,False
472,472.1,471,False
473,473.1,472,False
474,474.1,473,False
475,475.1,474,False
476,476.1,475,False
477,477.1,476,False
478,478.1,477,False
479,479.1,478,False
480,480.1,479,False
481,481.1,480,False
482,482.1,481,False
483,483.1,482,False
484,484.1,483,False
485,485.1,484,False
486,486.1,485,False
487,487.1,486,False
488,488.1,487,False
489,489.1,488,False
490,490.1,489,False
491,491.1,490,False
492,492.1,491,False
493,493.1,492,False
494,494.1,493,False
495,495.1,494,False
496,496.1,495,False
497,497.1,496,False
498,498.1,497,False
499,499.1,498,False
500,500.1,499,False
501,501.1,500,False
502,502.1,501,False
503,503.1,502,False
504,504.1,503,False
505,505.1,504,False
506,506.1,505,False
507,507.1,506,False
508,508.1,507,False
509,509.1,508,False
510,510.1,509,False
511,511.1,510,False
512,512.1,511,False
513,513.1,512,False
514,514.1,513,False
515,515.1,514,False
516,516.1,515,False
517,517.1,516,False
518,518.1,517,False
519,519.1,518,False
520,520.1,519,False
521,521.1,520,False
522,522.1,521,False
523,523.1,522,False
524,524.1,523,False
525,525.1,524,False
526,526.1,525,False
527,527.1,526,False
528,528.1,527,False
529,529.1,528,False
530,530.1,529,False
531,531.1,530,False
532,532.1,531,False
533,533.1,532,False
534,534.1,533,False
535,535.1,534,False
536,536.1,535,False
537,537.1,536,False
538,538.1,537,False
539,539.1,538,False
540,540.1,539,False
541,541.1,540,False
542,542.1,541,False
543,543.1,542,False
544,544.1,543,False
545,545.1,544,False
546,546.1,545,False
547,547.1,546,False
548,548.1,547,False
549,549.1,548,False
550,550.1,549,False
551,551.1,550,False
552,552.1,551,False
553,553.1,552,False
554,554.1,553,False
555,555.1,554,False
556,556.1,555,False
557,557.1,556,False
558,558.1,557,False
559,559.1,558,False
560,560.1,559,False
561,561.1,560,False
562,562.1,561,False
563,563.1,562,False
564,564.1,563,False
565,565.1,564,False
566,566.1,565,False
567,567.1,566,False
568,568.1,567,False
569,569.1,568,False
570,570.1,569,False
571,571.1,570,False
572,572.1,571,False
573,573.1,572,False
574,574.1,573,False
575,575.1,574,False
576,576.1,575,False
577,577.1,576,False
578,578.1,577,False
579,579.1,578,False
580,580.1,579,False
581,581.1,580,False
582,582.1,581,False
583,583.1,582,False
584,584.1,583,False
585,585.1,584,False
586,586.1,585,False
587,587.1,586,False
588,588.1,587,False
589,589.1,588,False
590,590.1,589,False
591,591.1,590,False
592,592.1,591,False
593,593.1,592,False
594,594.1,593,False
595,595.1,594,False
596,596.1,595,False
597,597.1,596,False
598,598.1,597,False
599,599.1,598,False
600,600.1,599,False
601,601.1,600,False
602,602.1,601,False
603,603.1,602,False
604,604.1,603,False
605,605.1,604,False
606,606.1,605,False
607,607.1,606,False
608,608.1,607,False
609,609.1,608,False
610,610.1,609,False
611,611.1,610,False
612,612.1,611,False
613,613.1,612,False
614,614.1,613,False
615,615.1,614,False
616,616.1,615,False
617,617.1,616,False
618,618.1,617,False
619,619.1,618,False
620,620.1,619,False
621,621.1,620,False
622,622.1,621,False
623,623.1,622,False
624,624.1,623,False
625,625.1,624,False
626,626.1,625,False
627,627.1,626,False
628,628.1,627,False
629,629.1,628,False
630,630.1,629,False
631,631.1,630,False
632,632.1,631,False
633,633.1,632,False
634,634.1,633,False
635,635.1,634,False
636,636.1,635,False
637,637.1,636,False
638,638.1,637,False
639,639.1,638,False
640,640.1,639,False
641,641.1,640,False
642,642.1,641,False
643,643.1,642,False
644,644.1,643,False
645,645.1,644,False
646,646.1,645,False
647,647.1,646,False
648,648.1,647,False
649,649.1,648,False
650,650.1,649,False
651,651.1,650,False
652,652.1,651,False
653,653.1,652,False
654,654.1,653,False
655,655.1,654,False
656,656.1,655,False
657,657.1,656,False
658,658.1,657,False
659,659.1,658,False
660,660.1,659,False
661,661.1,660,False
662,662.1,661,False
663,663.1,662,False
664,664.1,663,False
665,665.1,664,False
666,666.1,665,False
667,667.1,666,False
668,668.1,667,False
669,669.1,668,False
670,670.1,669,False
671,671.1,670,False
672,672.1,671,False
673,673.1,672,False
674,674.1,673,False
675,675.1,674,False
676,676.1,675,False
677,677.1,676,False
678,678.1,677,False
679,679.1,678,False
680,680.1,679,False
681,681.1,680,False
682,682.1,681,False
683,683.1,682,False
684,684.1,683,False
685,685.1,684,False
686,686.1,685,False
687,687.1,686,False
688,688.1,687,False
689,689.1,688,False
690,690.1,689,False
691,691.1,690,False
692,692.1,691,False
693,693.1,692,False
694,694.1,693,False
695,695.1,694,False
696,696.1,695,False
697,697.1,696,False
698,698.1,697,False
699,699.1,698,False
700,700.1,699,False
701,701.1,700,False
702,702.1,701,False
703,703.1,702,False
704,704.1,703,False
705,705.1,704,False
706,706.1,705,False
707,707.1,706,False
708,708.1,707,False
709,709.1,708,False
710,710.1,709,False
711,711.1,710,False
712,712.1,711,False
713,713.1,712,False
714,714.1,713,False
715,715.1,714,False
716,716.1,715,False
717,717.1,716,False
718,718.1,717,False
719,719.1,718,False
720,720.1,719,False
721,721.1,720,False
722,722.1,721,False
723,723.1,722,False
724,724.1,723,False
725,725.1,724,False
726,726.1,725,False
727,727.1,726,False
728,728.1,727,False
729,729.1,728,False
730,730.1,729,False
731,731.1,730,False
732,732.1,731,False
733,733.1,732,False
734,734.1,733,False
735,735.1,734,False
736,736.1,735,False
737,737.1,736,False
738,738.1,737,False
739,739.1,738,False
740,740.1,739,False
741,741.1,740,False
742,742.1,741,False
743,743.1,742,False
744,744.1,743,False
745,745.1,744,False
746,746.1,745,False
747,747.1,746,False
748,748.1,747,False
749,749.1,748,False
750,750.1,749,False
751,751.1,750,False
752,752.1,751,False
753,753.1,752,False
754,754.1,753,False
755,755.1,754,False
756,756.1,755,False
757,757.1,756,False
758,758.1,757,False
759,759.1,758,False
760,760.1,759,False
761,761.1,760,False
762,762.1,761,False
763,763.1,762,False
764,764.1,763,False
765,765.1,764,False
766,766.1,765,False
767,767.1,766,False
768,768.1,767,False
769,769.1,768,False
770,770.1,769,False
771,771.1,770,False
772,772.1,771,False
773,773.1,772,False
774,774.1,773,False
775,775.1,774,False
776,776.1,775,False
777,777.1,776,False
778,778.1,777,False
779,779.1,778,False
780,780.1,779,False
781,781.1,780,False
782,782.1,781,False
783,783.1,782,False
784,784.1,783,False
785,785.1,784,False
786,786.1,785,False
787,787.1,786,False
788,788.1,787,False
789,789.1,788,False
790,790.1,789,False
791,791.1,790,False
792,792.1,791,False
793,793.1,792,False
794,794.1,793,False
795,795.1,794,False
796,796.1,795,False
797,797.1,796,False
798,798.1,797,False
799,799.1,798,False
800,800.1,799,False
801,801.1,800,False
802,802.1,801,False
803,803.1,802,False
804,804.1,803,False
805,805.1,804,False
806,806.1,805,False
807,807.1,806,False
808,808.1,807,False
809,809.1,808,False
810,810.1,809,False
811,811.1,810,False
812,812.1,811,False
813,813.1,812,False
814,814.1,813,False
815,815.1,814,False
816,816.1,815,False
817,817.1,816,False
818,818.1,817,False
819,819.1,818,False
820,820.1,819,False
821,821.1,820,False
822,822.1,821,False
823,823.1,822,False
824,824.1,823,False
825,825.1,824,False
826,826.1,825,False
827,827.1,826,False
828,828.1,827,False
829,829.1,828,False
830,830.1,829,False
831,831.1,830,False
832,832.1,831,False
833,833.1,832,False
834,834.1,833,False
835,835.1,834,False
836,836.1,835,False
837,837.1,836,False
838,838.1,837,False
839,839.1,838,False
840,840.1,839,False
841,841.1,840,False
842,842.1,841,False
843,843.1,842,False
844,844.1,843,False
845,845.1,844,False
846,846.1,845,False
847,847.1,846,False
848,848.1,847,False
849,849.1,848,False
850,850.1,849,False
851,851.1,850,False
852,852.1,851,False
853,853.1,852,False
854,854.1,853,False
855,855.1,854,False
856,856.1,855,False
857,857.1,856,False
858,858.1,857,False
859,859.1,858,False
860,860.1,859,False
861,861.1,860,False
862,862.1,861,False
863,863.1,862,False
864,864.1,863,False
865,865.1,864,False
866,866.1,865,False
867,867.1,866,False
868,868.1,867,False
869,869.1,868,False
870,870.1,869,False
871,871.1,870,False
872,872.1,871,False
873,873.1,872,False
874,874.1,873,False
875,875.1,874,False
876,876.1,875,False
877,877.1,876,False
878,878.1,877,False
879,879.1,878,False
880,880.1,879,False
881,881.1,880,False
882,882.1,881,False
883,883.1,882,False
884,884.1,883,False
885,885.1,884,False
886,886.1,885,False
887,887.1,886,False
888,888.1,887,False
889,889.1,888,False
890,890.1,889,False
891,891.1,890,False
892,892.1,891,False
893,893.1,892,False
894,894.1,893,False
895,895.1,894,False
896,896.1,895,False
897,897.1,896,False
898,898.1,897,False
899,899.1,898,False
900,900.1,899,False
901,901.1,900,False
902,902.1,901,False
903,903.1,902,False
904,904.1,903,False
905,905.1,904,False
906,906.1,905,False
907,907.1,906,False
908,908.1,907,False
909,909.1,908,False
910,910.1,909,False
911,911.1,910,False
912,912.1,911,False
913,913.1,912,False
914,914.1,913,False
915,915.1,914,False
916,916.1,915,False
917,917.1,916,False
918,918.1,917,False
919,919.1,918,False
920,920.1,919,False
921,921.1,920,False
922,922.1,921,False
923,923.1,922,False
924,924.1,923,False
925,925.1,924,False
926,926.1,925,False
927,927.1,926,False
928,928.1,927,False
929,929.1,928,False
930,930.1,929,False
931,931.1,930,False
932,932.1,931,False
933,933.1,932,False
934,934.1,933,False
935,935.1,934,False
936,936.1,935,False
937,937.1,936,False
938,938.1,937,False
939,939.1,938,False
940,940.1,939,False
941,941.1,940,False
942,942.1,941,False
943,943.1,942,False
944,944.1,943,False
945,945.1,944,False
946,946.1,945,False
947,947.1,946,False
948,948.1,947,False
949,949.1,948,False
950,950.1,949,False
951,951.1,950,False
952,952.1,951,False
953,953.1,952,False
954,954.1,953,False
955,955.1,954,False
956,956.1,955,False
957,957.1,956,False
958,958.1,957,False
959,959.1,958,False
960,960.1,959,False
961,961.1,960,False
962,962.1,961,False
963,963.1,962,False
964,964.1,963,False
965,965.1,964,False
966,966.1,965,False
967,967.1,966,False
968,968.1,967,False
969,969.1,968,False
970,970.1,969,False
971,971.1,970,False
972,972.1,971,False
973,973.1,972,False
974,974.1,973,False
975,975.1,974,False
976,976.1,975,False
977,977.1,976,False
978,978.1,977,False
979,979.1,978,False
980,980.1,979,False
981,981.1,980,False
982,982.1,981,False
983,983.1,982,False
984,984.1,983,False
985,985.1,984,False
986,986.1,985,False
987,987.1,986,False
988,988.1,987,False
989,989.1,988,False
990,990.1,989,False
991,991.1,990,False
992,992.1,991,False
993,993.1,992,False
994,994.1,993,False
995,995.1,994,False
996,996.1,995,False
997,997.1,996,False
998,998.1,997,False
999,999.1,998,False
1000,1000.1,999,False
