mean_e,mean_i,var_e,var_i,cov
9.904306657668757,17.653413856204665,4.476096510935314,22.92922356676688,7.744456130115483
10.238198882923188,15.13596750998401,4.520664573570829,21.217659522519632,6.786985837645329
10.283475885929233,19.15029663319122,5.1150206889102625,39.831469410998686,9.0370240151352
10.54134953707961,15.73151654594327,5.348743614334484,23.740303164759343,9.046187519314218
9.967542350112575,16.822260017678605,4.312304086651301,26.001235993449967,7.593360885020034
10.765135479068404,16.331204719109362,5.5710659865792955,25.04951654471674,7.91393459783666
9.866480994762528,14.120961452030715,3.5689582239002107,21.628772746954613,6.770960394860897
10.191978281581108,15.612982632519191,4.503331080148695,22.79561285841839,8.034120551634564
10.652083837790418,14.534233074136274,5.236360161511242,23.836054953633905,7.247913476380985
11.025687712978888,15.883841428249283,5.415181651041999,27.689451014096065,9.365589272968998
10.514677248852799,17.862272292837726,5.643575012705898,30.618025469085634,9.273945174711422
10.152567588493483,13.58878448656085,3.839887052296572,16.310446134603946,4.0488763202886275
10.774303060184929,17.79361721482212,4.290827128498626,32.02050828994018,6.971862085742907
10.317627441490053,15.512601505332942,6.131449421332737,21.835899016987057,7.445131318047125
10.476502189706776,19.618866183649256,6.48726696025914,32.35715507856313,11.679117683557433
10.495402532816207,17.89427857480374,6.785421510600885,25.722588177215847,10.795437695390143
10.24161890433988,18.858848815116293,5.485823582226908,31.28174992138492,9.868747827261567
10.072774249822615,14.580962842859662,4.863799478068399,18.11431557935301,6.050010923455056
10.01280256284971,15.312887331160344,3.9560154356171213,24.377866210104365,6.8767479599439625
10.388018862899806,16.46335206191709,4.837856397649635,26.449966000628194,8.15906415145837
10.625930348314624,14.146533833095331,5.482712903918821,23.464431224397515,8.968990635876658
9.78666208643636,17.44929547438959,5.501165999063486,28.659961019589055,9.334840694404118
10.897022540447765,16.052591745202264,6.650468362647093,28.745915155468925,9.825260820125914
10.292551308928518,17.455210688074306,5.052961743088928,25.765365460109077,8.39643441448268
10.223463745700638,16.144115475704723,4.4718539396998,30.143505457746702,7.933177249531425
10.269068485344135,17.504085417143674,6.190887715978307,35.42403325268084,11.533041990870482
10.25112536399795,16.017862540393615,5.90995987705405,28.371243866039716,8.601432031762176
11.113533260608891,16.684093743397717,6.397866727129718,26.227607360498972,9.068964400807367
9.510500133975679,17.747467383090147,3.2379478713018783,30.35758864200879,6.596444982223012
10.398538211775168,17.760220537187628,4.102808645250585,30.93671849859478,7.406241502206639
10.119758877268456,14.349985147253614,4.298408208571575,20.287390446651813,7.126238481104715
10.571006504934987,18.859267517082703,4.752913505171064,33.815794969438976,9.518052432981618
10.7255974371591,16.906048622411117,5.31070531250553,33.23539565069197,9.529756045503504
10.398469019835094,16.23481643519959,7.024444231251908,25.157868430491565,9.345892160641586
10.182339442851985,16.35269317758722,4.9380642181024115,24.776724223673295,7.9352551233404185
10.21677675119976,18.586498959677595,4.932750171294297,34.63101401384162,6.540974051777065
10.122395780534044,16.146283693516768,5.323095294121175,25.420911646945516,8.526722819368024
9.597089785835637,16.78380179843026,3.294800973741442,22.28795108772699,5.795731752036116
10.3964501464529,15.047088897210392,5.424312281681505,21.233988656683543,7.860508438075599
10.646511569445824,17.619291996496422,6.830461460266931,24.207712240229927,10.56802790705334
10.63863419474531,18.10525802688849,6.206689500001429,31.32706280220185,10.115364284596465
10.228814480838174,16.51367657307169,3.5461605086404324,28.474256686302237,6.474049475031674
10.515343353786642,17.55776452569581,5.064258819909824,31.85804098825652,10.398605177077464
10.021209381848049,15.857253096764474,4.540000883507917,26.12761483259124,7.525471956985885
10.761223494457731,16.96385449798321,6.652688907561995,24.06449423027741,9.402938252575638
10.30757238111667,16.48695151171531,6.207251560317717,23.644704509836334,7.069818202288945
10.701605507178655,18.364350948418405,5.867224991059623,36.27998299839586,10.487160609999123
10.782564022136008,18.063632171938814,6.61003337390733,25.01783837973882,9.919587971776224
10.132913203598482,16.319002981861818,5.290339060931409,19.43157975811016,7.228826424872523
10.646387200030658,18.784200335329988,4.130583334224147,45.79040807032462,9.907810387267386
10.242631857598997,16.595314779232563,5.693125622876671,24.649311111928043,8.050161792024557
10.113336473725711,15.007571184539895,4.335342616616671,18.121064077779995,6.010089973012012
10.20585733204789,16.98442532220368,4.757338631545035,30.97074613627859,8.434437445559743
10.156788920144566,16.292804469522974,5.142705915805744,24.14940539786155,6.761780912058243
10.112413046623391,14.829420764244498,4.7391098914656915,23.9481661586492,7.400001026226196
10.075018117780361,17.45543553635709,4.956312011760321,28.435745494517963,8.681477569549441
10.418306144343825,17.135272639875332,4.76978611225158,28.078154341736454,9.75607155213598
10.49851231330445,17.206703475324844,5.417512288915872,24.406256200318126,8.34064713061505
10.208648418369906,16.41783005962509,5.411955681832443,26.509776217693503,8.43202187831013
10.517637781902769,17.74975007255165,6.410049528214806,32.787189780704,11.321632344028899
10.352162179400525,15.889552189738751,5.379114001868144,24.34856663170155,8.796505711651088
10.37996786929524,16.03773731408911,4.898159521288212,27.825372291893093,8.590058085338681
10.309037175869872,15.076254529879975,4.882304171133301,21.783043298303518,7.362218802952476
10.816385003601633,15.30947360666016,5.756640102050684,22.846568207078427,7.110951956187034
9.951727278314621,15.38139776509139,4.339368066346842,18.673640608792642,5.701837531494124
9.672036861069149,15.144305808768543,2.987748449791706,20.19079787371161,4.2021766332675
11.152302492113375,18.184635616821105,7.035339854670006,29.32098152088876,10.434956003620677
9.690102476993006,16.369656488593694,5.907272415420805,20.332466922017716,7.480960133668655
10.88465973371634,16.26651720982011,5.150075085506575,26.889385403168536,8.404865133486583
10.318239172224612,17.016486545134697,5.655104276113237,24.366718767258654,7.434705838409614
10.260063767872179,15.240970786803187,5.4673301193458315,24.733088118150338,8.789967165544956
10.288983206213995,15.836545259160864,4.631658115019694,18.974057050641882,6.992164817567559
10.536959150573855,16.401944500572398,5.266471030794832,25.213319786714493,8.292735733848874
9.893136325604281,16.05331421041208,3.7607369172591265,23.015126189583114,5.923232072106243
10.622688913042804,17.618809813068978,5.759848952439214,27.22840323435341,8.935790973946835
10.5059363270036,17.72021757744994,7.234448106968377,25.95389613122856,9.51089999270919
10.647294378070974,15.517845420448337,3.836814990421791,22.456421953173855,7.047879996744921
10.337713121056145,16.070124216356866,5.37212376992784,24.507952413604027,8.605282950222293
10.084359130637818,13.411600244978455,4.638066404100284,15.763020284972443,5.361912306339406
10.713689284430266,17.686523475277966,6.779427381029327,26.105420095921897,10.34084689193205
10.04717899001416,14.88779383769736,4.877468552858787,18.899667118289084,5.796603431825889
10.215012958603198,17.660835064687546,4.6621832405541275,32.36771382504287,9.702576210052513
10.311429800034954,16.715742871932914,4.523183203341246,32.953606538093915,9.301973283907685
11.091937207658871,18.33021548267794,5.891666600280193,26.631317139289095,9.702836296088059
10.684245009245872,17.330872954896606,4.635523972422229,24.676967665829622,7.894286724735245
10.677169476782419,16.29834626713911,6.625062126211553,27.932703369521878,10.414288446046246
10.4062279897358,16.258427190565317,4.8016127320548385,24.785770684093233,7.991621509751963
10.71855166827351,17.982779492828975,6.439197577259836,35.75495150901086,11.185426405672727
10.507146487611772,14.603053501289246,5.533935045607227,24.36769854700741,8.865725299575633
10.303310334333508,16.127632303370103,5.8356798351924795,26.693756420987675,8.898314618379054
10.82220404893411,16.368097843704405,5.472325883491714,25.963652372842464,9.20910433645656
10.751844997826064,14.312751308106073,5.519460580136361,21.51163513229111,7.367580673077635
11.082974645782402,17.494865228716773,6.373519440590906,31.06073558173755,10.844136409697228
10.695627766525831,16.75660633709797,7.836134831749392,28.13145092745228,12.01034118320823
10.222056948934839,17.55801997536408,4.881581748109252,30.61525710637701,9.412593992026284
11.167866639179708,18.301820646163534,6.282074157978192,27.119335581733942,9.213528444596886
10.323866097773488,15.943952236297054,5.214538338789756,25.393107309196505,8.425957157003792
11.26942957672574,14.92839348850911,7.208230956698433,19.84762542100562,8.653408120144542
10.39916119909323,18.458675665641053,5.219995819900251,22.217562470077684,7.242095917274045
10.423087593935188,17.692058569378435,4.604250510325309,27.682540671484176,8.166057430685033
10.028337139810906,19.646061819816296,3.5901300201458155,33.146343858778046,8.213544926108469
10.31864935917926,17.55636031801803,4.655588122285629,34.40447638298209,8.55553808068301
10.563874944746583,16.664646389439913,5.338298457289857,22.149394409820903,8.142989808566668
10.401505230108484,16.555518496071493,5.022608852089003,33.15453898232395,8.886848898424745
10.515378301048178,15.814131924719824,6.169129097529805,36.60936322603052,11.143840444798343
10.232264253448275,16.139303351372426,5.551473379891361,23.361243241889653,8.472395563491116
10.460513133208503,19.89121416972627,6.0926873725013095,42.42129282214614,11.032192463703527
10.11490046678979,18.086272538656054,4.058218255683952,32.18555685557953,8.230037977036613
10.552978516014557,16.364851720312814,6.529299007130543,29.116715679695808,10.482013232983022
10.247178306058293,16.228522290582056,3.8628809923675527,31.518191790980485,9.067016887318369
10.298258314892095,16.33042036747256,5.680869974939646,23.786799977212333,8.079269524867632
9.888049795668483,16.803790921971963,3.932232122243212,21.609328025439773,4.818779080180978
11.194885936216377,16.72736595944707,5.554870490631791,29.042592362480583,8.081295676658653
10.464712226551587,17.406268724745527,5.231954364495057,29.19287988053949,9.503472128091282
9.746112308325817,16.265747248688395,4.684788506083446,24.896068933548353,6.656421308339593
10.897591192542649,16.420392633825383,5.914820401750146,30.509333115767422,9.486779431713517
10.612564569867594,18.777979206268547,6.91717872604211,39.50100219991865,13.147312795452986
10.703067164707694,18.659336821886775,5.839542310790491,31.587322947712277,9.338609136839763
10.159462355352254,15.687917288272324,3.612359616183202,22.786602237717272,6.2761797358571805
10.974161788625725,15.877839046725029,5.753553850014327,19.597567392655566,8.116245004898888
11.3664276970347,16.215369788587363,6.341143736562886,26.695877921511713,9.155003677814566
10.044842282145293,15.148925311547115,4.606000945816059,19.50639013977921,6.9118276270605765
9.991066969972755,15.330641009180933,3.92662521893537,15.857321662944853,4.382150606124224
10.370655807414387,16.516485361007273,5.401751644274624,27.312055193493602,10.35011728010367
10.40442476078564,15.624053428740845,4.299453521333062,25.163492190733958,8.236077651991012
10.069987241869518,14.899509262647161,5.11096026586695,23.704151166009655,9.002594284395647
10.082498211274926,16.432252232554173,4.40185850974282,26.824584935144962,6.756221024566219
10.466584178886585,17.079837762901263,4.565612877113784,30.2780862912822,8.969246168206292
10.83720972773724,16.80637002970715,6.3147669684990735,35.240461362707194,11.272583329301812
10.295291574130227,17.84355239293699,5.033440402983482,29.654575030382556,8.796959305085934
10.234341386972002,18.30423757647321,4.6649263179959854,29.7205725040051,8.781365541126087
9.878464068017964,18.4254433405353,4.158516676871047,37.25539072033844,8.98883252367176
10.09145768385748,14.784965149963604,5.051043278091855,21.327026793606155,6.779243731284744
10.965216244072355,17.981384138064595,6.324263760535581,28.339309307662884,11.034584498943897
10.997943888385677,18.531255331864703,5.5570079387956115,25.910994657652648,9.186574845741184
10.19570858015408,15.715606599252615,3.7663732444009463,25.834317445614406,6.700899727616543
10.573002887453164,17.629999615979322,5.691985319461514,33.64542017077451,11.119857134243777
10.736325530323187,17.740689421396727,4.967544157251184,28.938355638341747,9.556769085691217
10.382166743401305,16.868058778989752,4.547682445962264,31.277192793113823,9.075626426099312
10.89990606172964,16.377706840381826,5.107227289546825,23.061249815216133,7.840762625987296
10.056709559015175,15.35026798193054,4.764343379574973,24.770374894453184,8.54232814556677
10.353654326351352,16.36975939987015,5.876105895366274,21.250982366530337,7.673873241352962
11.762694357017148,17.541975926404465,7.635974813642314,30.013974296726868,11.856643665767582
9.655508709817461,16.56459931136869,3.5794501112537414,24.502235315925407,6.642868947531376
10.747036558755632,17.869949947034343,6.9399193278482025,23.551249451603,10.095876449494046
10.557402751300732,14.798779345853358,5.642038852426052,26.217769452366216,9.420815012495526
10.314810645597674,16.99788279998627,5.392376671316488,23.88629345222416,8.73423929217519
10.666467179453393,15.752472886789096,5.803205424345144,21.494592905086552,7.745475641890809
10.32531083811245,14.728758758393306,4.808388996814442,25.70120085926428,7.855807350443611
10.412980741855204,16.553265306971884,5.5733439631949695,19.88958579782063,5.714836386112194
11.489348391909921,17.427293879804118,6.238237941301626,29.657783630189073,9.904014078583343
10.86281438402033,16.8856135084052,7.285986443771815,35.12653223113721,12.497380176655724
10.720990543062777,19.494650945057693,5.463795206416526,42.968973526157924,12.236766406567968
10.68192306013957,16.31494845157365,5.255111084252012,27.0629935465638,9.549500461815958
