mean_e,mean_i,var_e,var_i,cov
9.572078727971052,17.058795402441763,4.060020269630771,23.009766623931863,6.801657383869787
10.251460679562687,14.879151359309905,4.848597102712876,19.97455922362338,7.004518226708577
10.02890712923927,16.866135894753242,4.329825729401613,25.87444228232156,6.719180166455832
10.674737281661061,15.210900486109482,3.083187532585003,15.24943557182746,3.5003908281283884
9.655821272881072,15.705889007291946,3.50269654938569,22.90486688464712,6.517827160547518
10.346477684011198,15.933755533766139,4.426258195770958,16.193670266843984,4.313230600525205
9.266969440545004,13.09020848773604,2.580566995842054,16.27137795116282,3.5426930620345893
9.924690027880768,16.18484967528942,4.053626231539207,21.810378439246424,3.8495206392053944
10.162783653524556,13.885327584768305,4.111893629507284,18.67258792774817,5.241403900414908
10.555507136289686,14.857314931265243,4.697026755990675,25.304223466904816,7.337481157130371
10.213459548007448,16.845316918966653,4.205785438574326,30.27111642260535,9.22565348344812
10.269466085605027,13.794942044553075,3.592597499949738,11.737228453176252,2.782774341958918
10.143159529118556,18.36961266016453,3.568243503639917,29.67167105226003,6.598023435558946
10.349552274845959,14.418258787267288,4.001228191673657,16.036675382462395,3.7202889012401537
10.60584599829141,18.16698862251218,4.197545382254984,16.221294653433883,3.260899502803954
10.059331629307781,17.46843865934265,3.9410603545672243,26.994592431095903,6.187007060847087
9.90926968352239,17.36586672203406,4.538931299474477,28.32881458219805,7.659593856775368
10.380229618461348,15.440661556314424,4.81226424191438,18.56788105801899,5.387859641070929
9.692957547931945,15.291815055960233,3.8096797664131365,14.54495836101777,3.880095931459283
10.205490155757667,16.124015490128606,4.614314199545841,19.270531533443087,5.975882308452073
10.427218063447638,13.992763874698415,5.017411017690266,14.32991964221038,3.7867266367949206
10.051551741302275,15.608535372355348,3.6349789216048234,21.545984488145596,5.7995723704052935
10.667199633394548,15.69987919884847,3.6717508483868455,18.138196241217255,4.396883854733807
10.442275878185397,16.299794821635412,2.7824446014729256,26.512750876704906,4.008817533213051
10.358435519296508,16.142939821172973,3.063598641095493,20.96491688052722,3.490013925797824
10.43363512938806,16.2161416960501,5.189960378256957,19.685270328108604,6.495701240505198
10.189799208690046,15.261758953874375,4.543539724474023,22.436749765264228,5.995765380902288
10.401615960567966,15.535160765496917,3.4199815512387053,20.014892000390656,4.731731047111347
10.037553179335927,17.434640096281225,4.714963933098636,28.355671242005513,8.352741891866811
10.151647224508942,17.853078646800235,3.7376822968510637,25.909803482200005,6.423429824783044
10.203868051114219,14.077792110941875,3.718651005333936,17.3485834385322,4.941423593611694
10.450731178359247,17.65154833518951,3.810056247380865,19.802930365051918,4.9075102327058815
10.679546264088843,17.402589860856395,4.784259320169674,15.81133040850838,4.430649193563701
9.538654877822262,16.589994662718393,3.9570601947266946,28.28115512021239,6.585756488472455
10.505091438184023,15.972159272152457,3.8343326792439023,13.442623827910596,4.054185806230877
10.55855609974259,18.670255814476096,3.3171399537908473,20.747221451905073,4.23213597322736
9.681260330157603,15.667738226584877,4.088658293089291,21.526981051572026,6.275130900887662
9.702263795639574,16.89183529395274,3.156789065952861,19.254823431282684,2.769037360343186
9.83713369044333,14.370742719326548,3.273072743856653,17.921920384605226,3.3788360261242856
10.324225933431668,17.858257529774626,3.5720334055707426,21.40852703860127,5.68650927659518
10.138456022870324,17.668128093651248,4.073348059662318,21.784596087052073,6.043326355614772
10.598036510480394,17.684849116018913,3.2630055291507274,17.406290733346715,3.1133985827440123
10.51667512644023,17.25007540125969,3.5615166133016136,18.97736760059798,3.6026668613923603
9.680632625031189,15.616541065641462,3.9277158271132206,27.99146447577016,6.60909210897219
10.182251963403967,15.787429874030327,4.350700691662773,21.113894853495456,4.897890163476249
10.293690322893779,15.283729278971986,5.131728928475274,17.894567705190223,5.758541618115619
9.870452469962736,16.346342858479115,4.409490337122083,23.775603530766578,6.6719116831701175
10.298993476774635,17.807908917129026,5.5596530807628515,24.547049099257595,6.614339681340428
9.872170327217018,15.661398141635207,3.9305077923462393,22.91729154459167,5.903108997159749
10.384187845609711,18.58907791760983,4.752233489295038,22.596526669472038,5.514569579205808
9.939894419314504,15.970363431041667,3.977754455137872,21.636549393897344,5.547215994594181
