,hebb,hebb_smooth_rate,rate,uniform
0,0.21621621621621623,0.20270270270270271,0.0945945945945946,0.22972972972972974
1,0.12048192771084337,0.18072289156626506,0.10843373493975904,0.20481927710843373
2,0.2972972972972973,0.32432432432432434,0.14864864864864866,0.32432432432432434
3,0.20588235294117646,0.17647058823529413,0.08823529411764706,0.20588235294117646
4,0.4157303370786517,0.39325842696629215,0.12359550561797752,0.33707865168539325
5,0.15789473684210525,0.13157894736842105,0.11842105263157894,0.14473684210526316
6,0.30851063829787234,0.30851063829787234,0.14893617021276595,0.39361702127659576
7,0.24,0.24,0.16,0.32
8,0.1111111111111111,0.1388888888888889,0.09722222222222222,0.16666666666666666
9,0.3103448275862069,0.21839080459770116,0.10344827586206896,0.3333333333333333
10,0.2804878048780488,0.25609756097560976,0.15853658536585366,0.2682926829268293
11,0.275,0.3375,0.15,0.4125
12,0.3068181818181818,0.18181818181818182,0.20454545454545456,0.4090909090909091
13,0.3108108108108108,0.28378378378378377,0.14864864864864866,0.33783783783783783
14,0.2876712328767123,0.2328767123287671,0.2054794520547945,0.2465753424657534
15,0.15789473684210525,0.2631578947368421,0.21052631578947367,0.4421052631578947
16,0.12121212121212122,0.07575757575757576,0.10606060606060606,0.22727272727272727
17,0.19402985074626866,0.208955223880597,0.08955223880597014,0.23880597014925373
18,0.2727272727272727,0.19696969696969696,0.06060606060606061,0.2878787878787879
19,0.24096385542168675,0.2289156626506024,0.1686746987951807,0.25301204819277107
20,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.25
21,0.2967032967032967,0.3076923076923077,0.23076923076923078,0.4175824175824176
22,0.3,0.3125,0.15,0.2375
23,0.2261904761904762,0.20238095238095238,0.17857142857142858,0.32142857142857145
24,0.2916666666666667,0.25,0.1527777777777778,0.3055555555555556
25,0.2717391304347826,0.2717391304347826,0.32608695652173914,0.40217391304347827
26,0.25609756097560976,0.21951219512195122,0.14634146341463414,0.2682926829268293
27,0.3333333333333333,0.1794871794871795,0.16666666666666666,0.2564102564102564
28,0.31343283582089554,0.2537313432835821,0.16417910447761194,0.40298507462686567
29,0.23076923076923078,0.2087912087912088,0.18681318681318682,0.32967032967032966
30,0.1839080459770115,0.14942528735632185,0.20689655172413793,0.2988505747126437
31,0.15789473684210525,0.11842105263157894,0.17105263157894737,0.23684210526315788
32,0.21052631578947367,0.21052631578947367,0.14736842105263157,0.28421052631578947
33,0.22340425531914893,0.22340425531914893,0.1276595744680851,0.20212765957446807
34,0.2923076923076923,0.24615384615384617,0.16923076923076924,0.2153846153846154
35,0.40789473684210525,0.4342105263157895,0.11842105263157894,0.39473684210526316
