,hebb,hebb_smooth_rate,rate,uniform
0,50.79251480987844,51.08569485729642,74.49041283201662,47.49299187437947
1,54.22952404994667,55.272489188341176,69.32042442393501,43.192781971929996
2,51.654423591617515,55.18650400490214,75.1700459135109,48.64411929784327
3,52.46163991752048,53.45170262562203,74.1856087005432,48.715011628369325
4,49.0899788808456,47.09815470439223,74.8767406722658,43.30533911046968
5,51.61299535203294,57.90776208689151,74.59812167576975,48.698014902630845
6,54.46523686421592,61.265544441599914,69.50164096228389,41.75310805033304
7,52.09956830803957,56.23261639139761,71.64925164830852,46.54537076068377
8,59.551732959856665,57.55555321100541,66.68429655881951,47.677941809140094
9,53.46167822839705,61.37050995085424,72.62162838798679,41.96857878176187
10,52.35356041760722,53.650061838075786,69.88105554808115,45.51579973696093
11,52.62561895708424,54.6539959541569,68.06789127612379,45.04636019396454
12,57.138350241963764,58.02075915477149,71.11040038633163,43.145040504117546
13,54.242058654111695,57.64071510239487,77.85128481668238,47.48891923851036
14,49.845853308791305,51.456083352720626,74.14385836703939,46.55769699832059
15,62.36065359088226,63.737745545798205,71.04376634256265,40.66112470806731
16,60.80656400360828,67.39713868363134,67.01754295201637,46.721003408314935
17,55.05821751987263,58.66070945581207,76.11771493617901,47.84181264612408
18,52.12372529839561,57.29059580125341,73.67714490776581,48.38155863682815
19,53.571135167885906,58.71675790830479,67.92585639750288,45.90177461614653
20,56.7579155944404,60.01142586244782,69.31252888277946,45.71366817239799
21,54.96401716296466,62.52641097997342,66.00511397002879,43.03329451190948
22,50.78281980083258,56.38224210963073,70.86082871238283,46.00667294549909
23,57.655344398209586,57.965853245040584,71.35372736692064,43.11494714001334
24,53.95372598472534,59.044266914934994,63.143924927300155,46.44068427160293
25,59.72139518112187,61.50798208368725,68.34217564354775,42.34928090520766
26,48.44335502755188,55.0207190858945,68.8617918607979,45.02981307830798
27,51.138911290964636,57.84642133940242,68.00831212936347,45.62412169961959
28,58.53788684863878,64.61704929320882,74.00642938793811,48.822505344237065
29,50.561241163309994,57.12107257446022,65.19718106785643,44.007345759552024
30,57.676249317659,62.75364905135123,70.96185898060904,43.757327080531
31,57.38289373894928,59.257379020134564,67.34621242855316,48.318352006260675
32,52.06588699837084,53.98092548962404,66.41862707339331,42.543587161644034
33,56.62724510544808,59.8804291127529,71.16404219887387,41.82032162629952
34,52.62024061524595,55.7581716900981,70.09286810780681,48.76957476241198
35,52.068368649229235,55.525448478749425,73.29029182352976,45.225721431888836
36,60.69025449992109,65.27267545175569,72.4093294828337,43.06172845862075
