,hebb,hebb_smooth_rate,rate,uniform
0,0.7297297297297297,0.6351351351351351,0.21621621621621623,0.9324324324324325
1,0.6626506024096386,0.6024096385542169,0.26506024096385544,0.9518072289156626
2,0.6891891891891891,0.6081081081081081,0.1891891891891892,0.918918918918919
3,0.6911764705882353,0.6323529411764706,0.22058823529411764,0.8970588235294118
4,0.7078651685393258,0.7303370786516854,0.19101123595505617,0.9550561797752809
5,0.7236842105263158,0.5526315789473685,0.18421052631578946,0.9473684210526315
6,0.6382978723404256,0.4787234042553192,0.22340425531914893,0.9787234042553191
7,0.72,0.64,0.28,0.9333333333333333
8,0.5833333333333334,0.5416666666666666,0.3888888888888889,0.9444444444444444
9,0.6436781609195402,0.5287356321839081,0.20689655172413793,0.9655172413793104
10,0.6585365853658537,0.6219512195121951,0.25609756097560976,0.9390243902439024
11,0.725,0.5875,0.2875,0.95
12,0.6022727272727273,0.5113636363636364,0.22727272727272727,0.9772727272727273
13,0.6756756756756757,0.5405405405405406,0.12162162162162163,0.9459459459459459
14,0.7808219178082192,0.6575342465753424,0.1917808219178082,0.9315068493150684
15,0.5157894736842106,0.3894736842105263,0.25263157894736843,0.968421052631579
16,0.5454545454545454,0.3939393939393939,0.30303030303030304,0.9393939393939394
17,0.6716417910447762,0.5223880597014925,0.16417910447761194,0.9402985074626866
18,0.6666666666666666,0.5909090909090909,0.18181818181818182,0.8787878787878788
19,0.6626506024096386,0.5662650602409639,0.3253012048192771,0.927710843373494
20,0.5921052631578947,0.47368421052631576,0.27631578947368424,0.9342105263157895
21,0.6373626373626373,0.46153846153846156,0.32967032967032966,0.967032967032967
22,0.7375,0.6,0.2375,0.9625
23,0.5714285714285714,0.5476190476190477,0.25,0.9404761904761905
24,0.6805555555555556,0.5416666666666666,0.3472222222222222,0.9305555555555556
25,0.6195652173913043,0.5108695652173914,0.2717391304347826,0.9565217391304348
26,0.6829268292682927,0.5853658536585366,0.2804878048780488,0.9146341463414634
27,0.7051282051282052,0.5,0.2948717948717949,0.9615384615384616
28,0.6119402985074627,0.43283582089552236,0.208955223880597,0.8955223880597015
29,0.6813186813186813,0.5714285714285714,0.34065934065934067,0.9340659340659341
30,0.5747126436781609,0.4942528735632184,0.25287356321839083,0.9310344827586207
31,0.6052631578947368,0.5921052631578947,0.2894736842105263,0.9210526315789473
32,0.6947368421052632,0.631578947368421,0.28421052631578947,0.9473684210526315
33,0.5957446808510638,0.5,0.22340425531914893,0.9574468085106383
34,0.7076923076923077,0.5384615384615384,0.2153846153846154,0.8923076923076924
35,0.6973684210526315,0.6578947368421053,0.19736842105263158,0.9605263157894737
36,0.5365853658536586,0.43902439024390244,0.23170731707317074,0.975609756097561
37,0.6551724137931034,0.5172413793103449,0.27586206896551724,0.9425287356321839
38,0.7704918032786885,0.639344262295082,0.11475409836065574,0.9180327868852459
39,0.6938775510204082,0.5510204081632653,0.24489795918367346,0.9591836734693877
40,0.7384615384615385,0.5384615384615384,0.18461538461538463,0.9538461538461539
41,0.7101449275362319,0.6231884057971014,0.2463768115942029,0.9130434782608695
42,0.6962025316455697,0.5189873417721519,0.2911392405063291,0.9240506329113924
43,0.7721518987341772,0.6329113924050633,0.24050632911392406,0.9746835443037974
44,0.7272727272727273,0.6363636363636364,0.24675324675324675,0.948051948051948
45,0.6811594202898551,0.5072463768115942,0.3188405797101449,0.8985507246376812
46,0.6,0.45714285714285713,0.2571428571428571,0.9714285714285714
47,0.7283950617283951,0.5185185185185185,0.25925925925925924,0.9382716049382716
48,0.7142857142857143,0.5714285714285714,0.2714285714285714,0.9428571428571428
49,0.746268656716418,0.5970149253731343,0.31343283582089554,0.9552238805970149
50,0.5104166666666666,0.4583333333333333,0.25,0.9375
51,0.6896551724137931,0.6666666666666666,0.3563218390804598,0.9655172413793104
52,0.6506024096385542,0.5060240963855421,0.2891566265060241,0.9156626506024096
53,0.6931818181818182,0.5568181818181818,0.26136363636363635,0.9431818181818182
54,0.6551724137931034,0.5517241379310345,0.26436781609195403,0.9425287356321839
55,0.625,0.65625,0.21875,0.84375
56,0.6842105263157895,0.5263157894736842,0.2894736842105263,0.9210526315789473
57,0.6582278481012658,0.5569620253164557,0.3291139240506329,0.9620253164556962
58,0.52,0.4666666666666667,0.37333333333333335,0.9066666666666666
59,0.6666666666666666,0.5797101449275363,0.21739130434782608,0.9420289855072463
60,0.6391752577319587,0.4020618556701031,0.35051546391752575,0.9587628865979382
61,0.7088607594936709,0.6582278481012658,0.189873417721519,0.9493670886075949
62,0.6790123456790124,0.5432098765432098,0.3333333333333333,0.9135802469135802
63,0.725,0.6125,0.375,0.95
64,0.7142857142857143,0.6428571428571429,0.15476190476190477,0.9404761904761905
65,0.7083333333333334,0.5416666666666666,0.25,0.9305555555555556
