,hebb,hebb_smooth_rate,rate,uniform
0,5.141378060740394,5.435755980056928,5.421863139556125,5.438079308923196
1,5.177213607819263,5.269599040089821,5.270435279518572,5.283203728737989
2,5.241967983763216,5.35441271672436,5.3421217514339165,5.356586274672012
3,5.056297760055466,5.2201037867394495,5.307632591832404,5.313205979041787
4,5.307258473696197,5.379190674277728,5.3835299319082,5.393627546352361
5,5.035909122313403,5.222650813422375,5.231486571124597,5.241747015059643
6,5.140493309731129,5.26584459319783,5.254469474595258,5.267858159063329
7,5.145373388173806,5.233418034146711,5.311023726820618,5.318119993844216
8,5.242679382536929,5.339188368003873,5.328756504257699,5.34233425196481
9,5.265646497282511,5.346283997321972,5.330898274165308,5.3471075307174685
10,5.19677669003883,5.327299864442238,5.308649475556394,5.327876168789581
11,5.092498560506484,5.242034008346646,5.2498287576475935,5.262690188904886
12,5.196338051381897,5.281265786283305,5.359967155048469,5.365976015021852
13,5.12989583726601,5.263073075870487,5.247210995061979,5.267858159063328
14,5.2442471602943375,5.334202559203893,5.317008958473995,5.337538079701318
15,5.240685927995823,5.3697173631133195,5.356488853892159,5.3706380281276624
16,5.025949765968743,5.354468085476424,5.354685436049799,5.365976015021852
17,5.238379127547313,5.360375043494097,5.3408839756058555,5.3612921657094255
18,5.137482429129282,5.260530663260807,5.2836747487353515,5.293304824724492
19,5.135964000193164,5.197596571621378,5.178609384753738,5.198497031265826
20,4.78334756200065,5.122065059051446,5.223923482583812,5.231108616854588
21,5.2707445989963855,5.388670099542789,5.381163862016118,5.393627546352362
22,4.954728110568938,5.165781316392136,5.187140686997845,5.198497031265826
23,5.261369326629001,5.364796303995696,5.34821270445704,5.365976015021852
24,5.20425095880477,5.273933016700479,5.270042474735255,5.283203728737989
25,5.186368423713648,5.235832939606612,5.217759063119748,5.236441962829949
26,5.161789793815446,5.277304896941406,5.271145755794413,5.283203728737988
27,5.16604987819528,5.307325224725861,5.293674593007822,5.308267697401205
28,5.220879274731975,5.352195059387688,5.341872118354098,5.356586274672011
29,5.1601174596041455,5.242231333326307,5.231802381992152,5.247024072160486
30,5.167316761413829,5.295055966842182,5.275124071933493,5.298317366548037
31,5.118973492789708,5.2513617656036855,5.238690841552612,5.25227342804663
32,5.084575183769464,5.259633879302195,5.265367250540551,5.278114659230517
33,5.132415176432314,5.235684148009131,5.280754043188964,5.288267030694534
34,5.2865115521182435,5.336374149948259,5.317543045703727,5.337538079701318
35,4.946202334250119,5.227730047182632,5.254482186930183,5.267858159063328
36,5.0397320002259605,5.187437314992103,5.281033708721139,5.288267030694536
37,5.199671613891169,5.334486433238487,5.321998548135646,5.337538079701318
38,5.130711873260543,5.267450877756453,5.2822655845906565,5.293304824724492
39,5.220461593584009,5.325153614958676,5.315308258380645,5.332718793265368
40,5.245173489792755,5.343574145956641,5.33331092247678,5.347107530717469
41,5.139890014199304,5.269649374887362,5.262305042208656,5.272999558563748
42,5.147286890174268,5.324412325727267,5.349581593238701,5.356586274672011
43,5.124215235479095,5.216781838019519,5.213984558949366,5.225746673713202
44,5.219311942604778,5.334063971884687,5.341068679631691,5.351858133476065
45,5.13965535717546,5.282604166915251,5.334974946488229,5.342334251964809
46,5.180004307202891,5.3167500196358155,5.311743535560657,5.327876168789581
47,5.244444559601858,5.316546272574796,5.302894061631061,5.318119993844216
48,5.030429600390458,5.166607477063352,5.171146026431769,5.181783550292085
49,4.714710429991896,5.002054966533804,5.316334260145813,5.3230099791384085
50,5.166692713359598,5.249487618847766,5.232681919802815,5.2626901889048865
51,5.16596661176347,5.257939019130485,5.236785187816526,5.2626901889048865
52,5.1361397233827555,5.196957039093179,5.182195582237523,5.198497031265826
53,5.1380467863805,5.223210833837639,5.200995087253203,5.225746673713202
54,4.975086812414162,5.292578225985142,5.297853814120318,5.308267697401205
55,5.027163947941881,5.272636360931461,5.377687859925076,5.384495062789088
56,5.118819100161019,5.256883343018311,5.249146007432962,5.2626901889048865
57,5.121125595930312,5.226547990805672,5.214772856994351,5.231108616854588
58,4.856880893981421,5.0205569326856265,5.1180728475831465,5.123963979403259
59,5.027274723946062,5.157049194727142,5.169688497777286,5.181783550292085
60,5.24771844326245,5.292384704813012,5.276426249905025,5.293304824724492
61,5.254330311421812,5.311594304429959,5.2938220033942365,5.313205979041787
62,5.238496755923072,5.333156770828134,5.333968753190563,5.347107530717468
63,5.134760158684781,5.251434790591269,5.24477948735334,5.2574953720277815
64,5.246626813973303,5.364384580830997,5.346481984542495,5.365976015021851
65,5.003660273419319,5.330195869156306,5.347481091723773,5.356586274672011
66,5.212248920461999,5.25691225625632,5.241892293615852,5.2574953720277815
67,4.9644408131093964,5.107992367822122,5.135146930527062,5.141663556502659
68,5.083609542448212,5.279673400708398,5.330787255170818,5.337538079701318
