,hebb,hebb_smooth_rate,rate,uniform
0,7.145986017558333,7.158025818118769,7.1770851137522325,7.178602100294109
1,7.108790052650312,7.131897185161002,7.184706074050167,7.1886367307639425
2,7.1644268049173725,7.172482254841954,7.183052300130277,7.184094605461918
3,7.1181688181362555,7.133828187586562,7.170863527258999,7.175079326350382
4,7.1498127466826356,7.161082364083402,7.173704585345485,7.175147457157074
5,7.14008564935267,7.153278024233695,7.177117778648234,7.181096095561582
6,7.167666200192091,7.171396450129208,7.181530114257456,7.183483251889712
7,7.148807679180939,7.163428704807473,7.181389807822507,7.183391845046629
8,7.1524419780346,7.165532065742902,7.1795355090947925,7.182215167303282
9,7.121570016692695,7.132620427676555,7.169791342378371,7.173979369975488
10,7.1376797593616725,7.148695469275915,7.171650313110391,7.17562179137599
11,7.156972344488491,7.166166295908733,7.17728154113327,7.179155480540574
12,7.16623179009778,7.1684761439854805,7.176156427115222,7.177295672390873
13,7.139274701756893,7.153778928723391,7.176879242095455,7.179427469077472
14,7.167191138915979,7.174051426047355,7.187611795327989,7.189519557126571
15,7.155527190086312,7.164219676304894,7.178030352143768,7.180601779835874
16,7.125045585144756,7.144819123298069,7.173286032142406,7.177346162642282
17,7.140008194841551,7.157661271144749,7.178277593641646,7.180236815667018
18,7.1188180075164045,7.132178406786082,7.178832932730469,7.182284360659393
19,7.110260364789204,7.132006287527584,7.171145319802191,7.174015963726019
20,7.119891787374315,7.128314870155384,7.174527928219856,7.17799379487473
21,7.161832338461512,7.169875613221265,7.179284882988209,7.18017069586017
22,7.141967721519153,7.164280495942746,7.1843853416294765,7.187168167344624
23,7.161695757522421,7.16862861404384,7.178755066911156,7.179628032602608
24,7.158710163513375,7.167230570223738,7.178482997212396,7.179942792495136
25,7.12350851265539,7.140775933665053,7.175162574281455,7.178917028846534
26,7.1573358245682055,7.1636072537631295,7.175559039418992,7.176813780788999
27,7.116550095143511,7.132733545416107,7.169047524512507,7.1739807069468835
28,7.16048702552674,7.168131282773806,7.178420275761375,7.179964516435966
29,7.158603153704754,7.170910780427583,7.182375008625696,7.183923108953133
30,7.150088959517111,7.158901058317777,7.182565014667237,7.186242713092023
31,7.136749668048935,7.156109613228392,7.1795644880913105,7.181827171268962
32,7.15848034020512,7.164913066109792,7.174625336621375,7.176654443856496
33,7.12529870751756,7.139577394978251,7.17770362173085,7.180548145529068
34,7.157244756375725,7.163672302976711,7.176648107968955,7.178086225414521
35,7.161556179469445,7.166966881256554,7.173789208309724,7.174927397492988
36,7.166379015658468,7.176525858823592,7.1858026732089755,7.1873474185439585
37,7.154806142172244,7.164056226642819,7.178916257766678,7.180561417650509
38,7.156942032060254,7.167155616786065,7.179224123973246,7.181033902868281
39,7.169326130514966,7.174647112779086,7.182599802080053,7.183840430958384
40,7.163824267628639,7.168532038571948,7.178588022948262,7.180461957976984
41,7.1648843780596,7.169419265008027,7.1780090682116455,7.179789554290146
42,7.151121290775779,7.165819669215168,7.181951458294356,7.184323826163681
43,7.152521290616784,7.159791284358526,7.177705417597764,7.180682078865721
44,7.167975226205865,7.1767415331286735,7.1881485382327295,7.190304542970779
45,7.1683193022237095,7.174568426777983,7.180649812757668,7.181003435524759
46,7.155840797561872,7.165000201353031,7.180590100469558,7.183870459473654
47,7.1701836444868405,7.173868626488569,7.183174327151013,7.184112549935405
48,7.164472525219957,7.170708983733854,7.176787010847079,7.177452517157324
49,7.15112962482107,7.161381634102286,7.176074398051227,7.179405437076265
50,7.150986369340093,7.159815912180015,7.172939807814508,7.17542269455852
51,7.137864163029237,7.155221770435816,7.177147748082199,7.180044476680342
52,7.160995681029663,7.168287944265494,7.175643832574037,7.176671635820542
53,7.135784267829852,7.15046969293106,7.1782845628322285,7.18034502533035
54,7.176729753272875,7.177601679572933,7.180664604461964,7.182205613100015
55,7.15747946500815,7.167458003097785,7.177674878062438,7.178863494057507
56,7.121408880314739,7.141035808611836,7.175628436338148,7.1789984812525
