,hebb,hebb_smooth_rate,rate,uniform
0,5.098910563288328,5.269789436309109,5.26507384869757,5.278114659230517
1,5.2160953187047685,5.308302061567945,5.314268723451504,5.3230099791384085
2,5.284783085710551,5.38400374953599,5.372171669109614,5.384495062789089
3,5.001244185690783,5.191298259385607,5.347419004303644,5.3518581334760675
4,5.175738982915174,5.249037837313687,5.239807752937292,5.252273428046631
5,5.049895482801151,5.125252474470864,5.124341266782592,5.135798437050262
6,5.215368254884547,5.316591793865076,5.304837297348457,5.318119993844216
7,5.035729874713758,5.170970153823863,5.351641345330529,5.356586274672011
8,5.227714206628625,5.297514957636603,5.303663169580068,5.313205979041788
9,5.270270499820967,5.312271900806604,5.298396360342968,5.313205979041788
10,5.338745909836561,5.408288212349601,5.391596787288327,5.416100402204421
11,5.019252264027079,5.125154735746416,5.148248267075777,5.159055299214529
12,4.996125396860292,5.075936232912243,5.165325689403779,5.170483995038151
13,5.185774206428853,5.290000294248967,5.274101490163204,5.293304824724493
14,5.248260198975143,5.33562210024609,5.325968976103207,5.337538079701317
15,5.254932529799104,5.316786291913626,5.3016980286105015,5.318119993844216
16,5.20034580395372,5.3165546583751935,5.311818276047988,5.3230099791384085
17,5.256608139806046,5.340084346211503,5.328323249679748,5.342334251964809
18,5.097185843704518,5.247179786360068,5.265670808038081,5.272999558563747
19,5.108391855331231,5.128030808229614,5.113373726497391,5.129898714923073
20,4.855993234289463,5.0556336620177404,5.338035862947436,5.34233425196481
21,5.197650305441565,5.253509865592035,5.242532647214731,5.257495372027782
22,5.177885063084238,5.28448997238731,5.305331213384087,5.313205979041787
23,5.215222778769501,5.281298068865377,5.27173052058567,5.283203728737989
24,5.224567028056949,5.305547534381633,5.303024823472179,5.313205979041788
25,5.236832384449452,5.287054075716899,5.27037585337766,5.288267030694536
26,5.192131629974811,5.256180497779107,5.244819935273309,5.2574953720277815
27,5.107717845359428,5.295611185265718,5.281511712567929,5.298317366548036
28,5.137619842053368,5.202483268705309,5.187348749240816,5.204006687076795
29,5.277455673228377,5.316015739294282,5.303464015898457,5.318119993844216
30,5.263620034293427,5.39464498765118,5.37907925482352,5.3981627015177525
31,5.218075527509513,5.360485691236705,5.349795435436219,5.3612921657094255
32,5.182093528378646,5.266800947737567,5.29062383859624,5.298317366548036
33,5.013972866203659,5.2562131913628125,5.321404655726599,5.327876168789581
34,5.227166916230509,5.271629724637545,5.257549687260349,5.272999558563747
35,5.175468254358315,5.259182826425343,5.260952864970802,5.272999558563747
36,5.172661511041307,5.25398345231908,5.275624193948412,5.283203728737989
37,5.138117833645008,5.207936850778795,5.1927195945478,5.209486152841421
38,5.166842868887871,5.210725500932902,5.201401095731025,5.214935757608986
