,hebb,hebb_smooth_rate,rate,uniform
0,7.587045522186802,7.595226517910438,7.621982355296176,7.6251924048244994
1,7.615136895907055,7.621629969107886,7.6333969319446995,7.635120863751963
2,7.6201168187231865,7.623195185161104,7.630523665115758,7.632163076344744
3,7.590999550621585,7.5981622268011435,7.633083248318452,7.637142479589629
4,7.6139822054569875,7.618014189989089,7.63194975934309,7.6341482726674625
5,7.598369827728907,7.610845996780958,7.627262146110122,7.629983276237692
6,7.607159520034757,7.610723343718647,7.623242668896198,7.625956303331833
7,7.609500089424636,7.616362865982829,7.626262946431185,7.6293988856481985
8,7.602970133173727,7.612825172828062,7.631060376300183,7.633315528292409
9,7.614412908907906,7.618425796421963,7.625075837702161,7.626633064722216
10,7.596569934969711,7.6004347685880935,7.6257002552753494,7.627925759881396
11,7.61120634449375,7.61711247161465,7.631900215592529,7.635045059115544
12,7.626710319542731,7.630953161604717,7.637056084922445,7.637417336969163
13,7.60998650231403,7.612899777419646,7.629661917859808,7.632285935946998
14,7.612180919400496,7.616859572988847,7.6298436340137,7.632765263781499
15,7.606504536269337,7.61358893742368,7.628229776963572,7.630633037073805
16,7.619681890267736,7.6271628864648715,7.634543728331074,7.635994070316048
17,7.6200270332328826,7.623032445431095,7.631981636495911,7.633943492887536
18,7.62129119736727,7.625950411618562,7.633745790110052,7.6351048312276815
19,7.594701870199877,7.604216420228581,7.621703439506101,7.624958622090521
20,7.581932845116695,7.596026905805813,7.625557388396267,7.62956389251363
21,7.6082726837340235,7.609672821066507,7.625452511476245,7.628233644185943
22,7.622551379867102,7.625643270434871,7.633621465574523,7.634688571871928
23,7.596017131676322,7.61192540257079,7.625099251145743,7.627259230125385
24,7.606415567779903,7.614016174386104,7.629400859181167,7.632790005224128
25,7.618650471954595,7.623357034466365,7.629878874431657,7.631857042375545
26,7.628409677701542,7.629056013682053,7.6342008567804385,7.635225434988064
27,7.61153902264271,7.618278261992354,7.629942890998652,7.631937837978517
28,7.620904370747219,7.623584106130956,7.6313503109695855,7.632392304509857
29,7.60251382669469,7.611107337685943,7.629343614619646,7.632476575152353
30,7.595818021857407,7.607637996229443,7.627306982644681,7.6312407515959375
31,7.613545870509248,7.616498155153553,7.628361552291077,7.630345364864328
32,7.551570102695207,7.572223239635887,7.627833673915271,7.632602763531888
33,7.605318018141299,7.6099330458355094,7.626459491824896,7.629889210492648
34,7.6019236190032355,7.612790628910544,7.628142104768202,7.630870090144654
35,7.6196336286075645,7.624908916736125,7.6349800228754825,7.636675943355004
36,7.609645450056208,7.615040062223732,7.628469408739697,7.630492748384205
37,7.622823967227488,7.625889734079097,7.631344803088542,7.63249258358219
38,7.608924816837332,7.615558121407673,7.6307578493333885,7.632946136441426
39,7.609375847881044,7.619528045115634,7.6301467672308,7.632422879295348
40,7.618587872945859,7.623291944898217,7.634696983984755,7.63640043830509
41,7.598269162143827,7.606826679258912,7.62874493205481,7.631832407615064
42,7.603439626753813,7.611435877675167,7.630620187960174,7.634630534016159
43,7.607392876495709,7.614837367673287,7.633054119006564,7.636122561687204
44,7.609472988407221,7.614416253031822,7.632165338386072,7.634377159424232
45,7.62086333880312,7.623967299706699,7.629289546004248,7.630345423258403
46,7.59757504420568,7.608842799771253,7.6310383953217205,7.634406567024452
47,7.594560928420764,7.602818395422515,7.629492214654819,7.632388191493876
48,7.612555884747955,7.621646396428586,7.632951140991345,7.635879404763267
49,7.577543281158668,7.5844966623065755,7.62882666807269,7.633454324067568
50,7.606801182248589,7.613984171826645,7.630473282524898,7.632691083835797
51,7.601877810625898,7.609887999277394,7.624666519862955,7.628187413410399
52,7.5723875286512445,7.582100503119607,7.626876003772991,7.630979211445123
53,7.592294913652846,7.59302103380167,7.627896049929674,7.631212060970655
54,7.610366462346032,7.615783187711033,7.628488064429289,7.630938762067779
55,7.625055499423588,7.627304857633489,7.634350435610198,7.6354076935036534
56,7.621927029834936,7.622267955523064,7.628859853171691,7.630551743834477
57,7.625503751947562,7.628741698665644,7.633929654367133,7.635095538061943
58,7.620268583658072,7.6212061144368,7.628087635318527,7.630067338828065
59,7.606274970021798,7.612684052917456,7.62690809639731,7.628739967097934
60,7.623678437638646,7.626647024465857,7.629978431666365,7.630535203890376
61,7.6020205199652935,7.606246202490416,7.632852267112822,7.635611374470638
62,7.620885828736199,7.626140221586113,7.6324181324691995,7.632933931837426
63,7.612569614917553,7.6174424122846975,7.630337173878662,7.63320235396673
64,7.606120657056198,7.613232243036228,7.62935547806544,7.63209633842898
65,7.592318955244648,7.604889171912216,7.627996272013808,7.632839426845562
66,7.599207322788928,7.61023725908291,7.630351814955272,7.632880430335078
67,7.615459890487467,7.618182180860584,7.627040470699788,7.628468326001095
68,7.623726749554873,7.625976109391463,7.631130167187705,7.632420867761086
69,7.60964618348977,7.61538435814362,7.629200662046966,7.633278833756272
70,7.605250185912372,7.611994621849313,7.63049440938757,7.633000451243017
