,hebb,hebb_smooth_rate,rate
86,0.010098353814125162,0.0011072092947693557,-0.0013210433052382948
87,0.01114568660720965,-0.00337202435982789,-0.004345590270121584
88,0.034639210220098075,0.0034333814195444214,0.0028334196592227135
89,0.022075098190299333,0.00010659811218442002,0.0003805037726613732
90,0.00765474713606027,-0.0021824841566506037,-0.002558507841742252
91,0.015495067247157983,-0.0029792541518543023,-0.001022765306580009
92,0.008186107655198916,-0.0018699350241150067,-0.000990315840532321
93,0.013147210283206107,0.002117262939175948,0.0009118333567306573
94,0.01101824704062779,0.0012793507712447873,-0.001427438154798102
95,0.05372473832060099,0.000987432417194054,-0.0005718125880236239
96,0.011322235324422824,-0.0007453897992308247,-3.732974259460593e-05
97,0.014323208091452358,-0.0007988455180497077,-0.002578968107909248
98,0.01118926158378783,0.002276726175326629,0.0002724752212415984
99,0.011740831390087853,-0.0014490855228101228,-0.0014650413358447084
100,0.02278835731313091,-0.0015049514648772262,-0.0013275761229796887
101,0.027911413803365013,0.0010780491120969088,0.0015793845383194043
102,0.01844414406565262,-0.00365984899856033,-0.0037668297622128993
103,0.008620093208009438,-0.002738232141568564,-0.0007988729452791573
104,0.024441535676114075,0.00629007165961311,0.005818496346315532
105,0.057962923123233666,0.002903174432327629,0.0023661493489311783
106,0.01607147693049607,0.0034625007976407597,0.003364613164548658
107,0.015868970760869603,-0.0024414916905064516,-0.0035150493204337166
108,0.04393185841654478,0.00021991000219587095,-0.00017640177592288624
109,0.03162743068331427,0.0008024859784344732,0.0006676695525389269
110,0.025238903086952546,0.001036045329178385,-0.0009892806812400268
111,0.008971898844577601,-0.002199916991973307,-0.0013964990073181613
112,0.06193465786863655,0.002399787744367332,-0.002343235010172911
113,0.026066287031749985,0.00025635356395377915,0.0015917777074883313
114,0.020703246265438808,0.0016721308255230184,0.0012082251081541387
115,0.039304796525057514,-0.0022859383333529416,-0.0008410192697577807
116,0.01728027322421674,0.0023189835938547563,0.0009036991105572572
117,0.031145226679373687,0.0016362078404602788,0.0012075906674370528
118,0.017010267773760718,-0.0010582648566902035,-0.0014415909958894581
119,0.041552992507642425,0.0011542372582258864,3.100261557336568e-05
120,0.018581444153681383,0.001167178188665421,-0.0003755238662563713
121,0.011136452037327913,0.0013538702194378853,0.0032989139405807306
122,0.012609046790362422,-0.0028171117066883218,-0.0013131651257193625
123,0.01465685389748092,0.0016885978485973907,0.0014786880695389305
124,0.018926437504888458,0.00042329616070828303,-0.00018574444497590923
125,0.01593664464785326,0.0021967620629227426,0.00268294057015518
126,0.009471702452285582,-0.000605301934356213,-1.5525424831122e-05
127,0.01642584577452203,0.002897217149354777,0.0017891932262974518
128,0.02055280415746796,-0.0017095444822392742,-0.0018540441538971518
129,0.035127771295014286,-0.0003853373317479948,-0.0011658777891392692
130,0.004851707978157773,-0.004974069525322804,-0.004686497621289179
131,0.07656530352040655,0.007261823692381885,0.004617486663272727
132,0.004523681986298335,-0.0035179167941777256,-0.003388323512728752
133,0.03222332728260947,-0.002320873186448176,-0.0016622428684978515
134,0.029164791518450705,0.0018974677399306893,0.0001445037502427232
135,0.012951835586337553,0.0010505624266310396,-9.200367741498219e-05
136,0.027118508199740942,-0.00046788037652893737,-7.017172814433162e-05
137,0.024626586256442807,0.005255981993552539,0.0027773121195272536
138,0.032112639667256034,0.001982207408737205,0.0017762066835837046
139,0.015172892652414125,0.0004960655774378825,-0.00017742660115525996
140,0.01690399147248985,0.0034778755960926297,0.0036862247188927063
141,0.0064823096237077975,0.00014368285603445706,0.00019530470723196926
142,0.004411037440089315,-0.003245192684228393,-0.0024731600682514144
143,0.012805755371688902,0.006063917482278804,0.005081909404113263
144,0.011921688441603184,-0.0029730256936798885,-0.0031186925313162386
145,0.016850784507354406,-0.0019287147977338109,-0.0017824882042655748
146,0.015116066517911121,0.004609062380021056,0.0035886431154618084
147,0.017924257188917145,0.0023605616043280583,0.0020349087344896056
148,0.007253980319908397,-0.003834644225098642,-0.0033259875390765714
149,0.015285941041368599,-0.004340803180169546,-0.0022107640025039884
150,0.02638504688021909,0.005620887103111784,0.005308509100239076
151,0.014713129559228726,0.0017768705022299307,0.00212489012269207
152,0.026954196105315822,0.004547445310508547,0.00403810745190398
153,0.016649931643361003,0.00166073766449604,0.0015966893600448007
154,0.021305152935555894,0.0025308146658026137,0.0024209855016195715
155,0.028482840476364058,0.0008514280717685939,0.0005263179893090492
156,0.03427861697885536,-0.0021626343354290397,-0.002155831692027875
157,0.012117084410652975,-0.0021608146061897968,-0.002993489286495
158,0.05908793499202907,0.0009674522244883176,0.002375779990565334
159,0.01738404950362692,0.007179598318651022,0.005857119517352153
160,0.01116421132238084,-0.0005259903959522239,-0.0005640118049638408
161,0.008376035085987244,-0.001139437206423935,0.0005427019900421066
162,0.017793737074661187,-0.00013291159531375282,-8.33785130681348e-05
163,0.032921286371016295,0.002525419283335638,0.0016331272874915185
164,0.02982195992751916,-0.00041339857493741326,6.148572583088873e-05
165,0.011816138292095053,-0.0006481790318674013,0.0004298329568918581
166,0.02711018946286997,0.0033111993240905043,0.0036932454740823883
167,0.0110938965243803,-0.0005331922402397147,-0.0012225473261990216
168,0.015034456292984449,0.003267177622079228,0.002002844826329028
169,0.03295140329270569,-0.0031446191316089347,-0.003098523617710869
170,0.011806354555982411,-0.0013209001442112353,-0.0005355722676914587
171,0.025588444945538188,0.0062558120361134485,0.0034134377058789387
172,0.06607824089189765,0.0038867627825175583,0.004728533435010714
173,0.007946488570441178,0.0007340598779335696,-0.00016844115515631284
174,0.013662061740776475,-0.0010543654838081743,-0.0015796218758736518
175,0.014171659479724657,0.002093823095636753,0.0019717472008370044
176,0.04602714940049929,0.0033963665539171787,0.0038383269170233036
177,0.03396484122818557,0.0052646154365715726,0.004446722205018495
178,0.02108187151515315,-0.002424528326170023,-0.0020092772136103576
179,0.01098013408492238,-0.0008495815340890322,0.00019518964466485315
180,0.011033317125242319,-0.0009766969661004624,-0.0010787827025493428
181,-0.00038166866215982756,-0.007465561355641623,-0.006838234202454023
182,0.015445235329059793,0.0030416223424298734,0.002853670272408181
183,0.009937194826101468,-0.0006649116607960341,-0.0017217529878667107
184,0.023340893768825796,-0.0038205650913682573,-0.003374574296864486
185,0.026143534772334748,-0.003231385244666297,-0.0051548599424765
186,0.02203313464978288,0.001669731076266364,0.002244185464859915
187,0.01494690016969072,-0.0004301856211236075,-0.00029110925678004943
188,0.039347511923298405,0.006633731625695565,0.0056154708307588905
189,0.012209006824725855,-0.0007577804047614708,-0.0016760945409616248
190,0.021445393092107277,-1.0988335395132969e-05,0.0014712314240915773
191,0.019971317061360547,-0.001586868508575319,-0.0016746330458977709
192,0.016007160511672655,-0.0027672750905512974,-0.002098203419789632
193,0.013187730994133796,-7.16667815440128e-05,-0.0001927033829965882
194,0.05569573373234674,0.005257925616720197,0.003876668108046582
195,0.013545511198179662,-0.00011344074698007737,0.0009750388330988202
196,0.01761851194842042,-0.004660535868375989,-0.0028679123076103866
197,0.039927324801441046,-0.0028328202758941077,-0.002474621130374861
198,0.08421552177748545,0.004071463935112719,0.0037469606292328717
199,0.012345997330962234,-0.0021916540908295317,-0.002173177245139463
200,0.016218848759063997,0.006335917608150523,0.005096694433871071
201,0.002001439369551894,-0.004062691825568382,-0.0032642627916504028
202,0.013322682190921439,0.0025560102723100335,0.002340623176464611
203,0.042623060538251864,0.007003184440768725,0.00493178972044077
204,0.027948621714683392,0.000176511798550503,-0.0006447995796984403
205,0.04040245716091246,0.0026705845731835173,0.002332030014137178
206,0.008829681658036256,0.0008726432351375649,0.0008383078618722689
207,0.006497872619465969,-0.0024951542595881776,-0.000640848238413468
208,0.011577366685993655,-0.00034657247899583384,-0.00018253104086821522
209,0.019938814538646158,0.0011866950899282816,0.00046323403121841607
210,0.01174319312761277,0.000911884354180624,-0.0004310068033636307
211,0.061451229597460716,0.003372963549618821,0.0031532017605518333
212,0.006515028742870186,-0.006113910693898557,-0.003167775467534665
213,0.0387447927390293,-0.0013990523715643778,-0.0005113367729795614
214,0.016967687629304968,0.0049536301359188375,0.006087129524813838
215,0.01802393755168239,-0.00020293443056845905,-0.0008172014720341738
216,0.011970533453152046,0.0008986929184646492,0.0008836276437917498
217,0.04281229103158348,0.0020983010351783575,0.0038770425093828534
218,0.04927981221772111,-0.00034841727156531554,-0.0020921467072636296
219,0.044472740301437,-0.0048556878850375875,-0.004647987807871822
220,0.024359656276960615,-0.0031642579731546963,-0.002064639057589813
221,0.06818576404583962,0.004326364042960427,0.002485932569582098
222,0.02151247176189359,-0.0023974483024247185,-0.0030325561964680676
223,0.012949959448282158,0.0002729384767144867,-0.00016876822610484998
224,0.02729549036268835,0.004848942676548464,0.0029156515334418797
225,0.015323605937042097,0.004128514813437486,0.004135693145548546
226,0.00738707169619063,-0.00676274476486296,-0.004277409294688868
227,0.05178400910769431,-0.0021653459133563714,0.0008129028338740109
228,0.0071920220448797294,-0.0022957706215159124,-0.0012828719458928706
229,0.01160936208678332,-0.00012702515449945564,0.0024913011756911097
230,0.01026915910606788,-0.0005150113473473556,0.00020569872168508773
231,0.019621592216136345,0.0012661527443951189,4.2949056483662065e-05
232,0.041039477202160786,0.001621061797866955,0.0021613652960416944
233,0.04272153004277526,0.0006515543308497974,0.00044693824000316315
234,0.041956783016434025,0.0014129606749605829,0.002382085342683676
235,0.010062120906053764,-0.00255301289216014,0.0005312461562029656
236,0.005716355242151795,-0.004519566045700175,-0.0034412277464340502
237,0.017989837715628863,0.0015532592083290623,0.0012507330362219466
238,0.007809549215660401,0.00025307521349525035,0.0011323206597521113
239,0.013740246238364832,0.0023135466318414018,0.001814545511023806
240,0.03200887926663833,-0.002024498142643498,-0.00048472940624275313
241,0.022647510560777736,0.0008775914486663007,0.0001524132679300553
242,0.02733083624047654,-0.0020262397938503756,-0.002674945163190034
243,0.018514029834010803,0.004852298511930193,0.005040755209124821
244,0.023762367239188724,0.003758859035356809,0.004309186860856524
245,0.04537684833010666,-0.002890686474078425,-0.0025272428297875797
246,0.00667449398295675,-0.003006177162111405,-0.0021883082361209595
247,0.03410563871085057,0.006211231576709529,0.005955499830959443
248,0.007927877805651804,-0.0015263170367690994,-0.0022132464348097467
249,0.008466423819397374,0.0008546219380482839,0.0016478716906318065
250,0.013249504208797901,-0.0019127312821914434,-0.0007913721417365202
251,0.10521051431525373,0.0019526973476300161,0.004895820087131098
252,0.016439211052723324,0.0023845208976256593,0.0022079450359361657
253,0.04896154257134289,-0.0012865145939247292,-0.0004645751891721003
254,0.041185632024080196,-0.0017008457485689155,-0.0014379003179402997
255,0.05771450321653543,0.0011114374325781027,-6.689692529871488e-05
256,0.014819488215858982,0.005136104481319489,0.00429871363591082
257,0.08151620012725969,0.004987664608492369,0.004330112652427803
258,0.020761899591537885,0.0009418840272380323,0.0024632619613521234
259,0.014161383015735187,0.0023161627203609697,0.0028364893916319384
260,0.006776445152996949,-0.0032171713464453854,-0.0025659930313194222
261,0.028491231155645856,-0.0005844231772808593,6.715717190182202e-05
262,0.01449800759123325,0.004263988638774294,0.003248398584047547
263,0.011907416134269369,-0.0010354262399318531,-0.002476288227642042
264,0.03355358625266247,0.0044535000650321906,0.005063326813172444
265,0.01526530419171285,0.0008290087540226523,-0.0011713842161534497
266,0.0010036792735003078,-0.00721045554452717,-0.005899384099242473
267,0.03430871105103729,0.000718004668349854,-0.0005815386180319692
268,0.014844306818332598,-0.0015761594937536171,-0.0021418530518383704
269,0.04208967055280718,0.0009276725439820497,0.0009551762633426943
270,0.017960532776973917,0.0009488012752133161,0.0014715581451389779
271,0.044497638293886525,0.0023212683268417616,0.004988047883626292
272,0.0030235016162912355,-0.004407837844985852,-0.00504083705302963
273,0.040256767054467665,-0.0011705886865984723,-0.002177126776955944
274,0.010837301736225609,-0.0005724349002944082,-0.0003607069572176099
275,0.02248128369396503,0.0029662041109856396,0.003439335852346021
276,0.021050941972393458,0.0034035341997336764,0.002629437877692576
277,0.017420302894358808,0.002936363183274117,0.002162389889801903
278,0.004031229481639431,-0.006269898491060793,-0.004168677323580082
279,0.01137674521225438,0.002459505685999705,0.001090783178248005
280,0.06617504955430023,-0.0037956589492568883,-0.003441716468519748
281,0.014373255589231,0.0005404690607063873,0.0016379615963995407
282,0.010567372898279847,-0.0032880411993063225,-0.0025697176992446683
283,0.012168643738196048,-0.0007530124035518768,-0.0020602882215519087
284,0.04683607902579353,-0.0031109697825113195,-0.002900056338462048
285,0.025705490952614686,0.005738046202283876,0.004909830342410434
286,0.010412809397843266,-0.001232140766524259,-0.0004635311552924504
287,0.007455223379502621,0.0002332855114839602,-0.0006440904389370736
288,0.014889536693827105,0.000809078137469929,0.0018644421234193008
289,0.0414284095137727,0.002233705538609407,0.0030243308230209092
290,0.0043474021717666384,-0.0026518403118971916,-0.003610360342818203
291,0.006523658838813626,-0.001377134394597324,-0.0006714571929374155
292,0.009492210060449808,0.001567681434862245,0.0017282666015518864
293,0.011261744054648717,0.002675187008749526,0.003181628574629565
294,0.02312017023021618,0.00027228808071703286,-0.0009142098704090687
295,0.029249552203853876,-0.0005221454491978637,-0.0006431830492847408
296,0.0429295139221894,0.002301149696789566,0.0018909106117982045
297,0.03323178641581671,0.0028954755005622876,0.002335062486328716
298,0.023844698183894935,0.004278313859197793,0.0013675027754208348
299,0.008457408741870369,-0.003836359702089484,-0.0029268266643755177
300,0.06215529518984622,0.003060236648488992,0.002967951072369024
301,0.010130966088154622,0.00024609811547323426,-0.00017202201738073555
302,0.05365601355206835,-0.0003525023818331107,-0.001224019505173048
303,0.020595697851710913,0.0014525955540832987,0.0013062620674742136
304,0.00986365496086311,0.0005025734444603592,0.0008561955174285804
305,0.008459227766746841,-0.0036487456622473573,-0.0041392130322474045
306,0.01308786234570813,-0.00033424469452944793,-0.0009351746376753073
307,0.07562379398524752,0.003710404181972681,0.0003608303848771221
308,0.009309843057233145,0.002258004741663938,0.00291542949824015
309,0.049898659364295876,0.0033831747931616835,0.0015121874093286392
310,0.018692179002771602,0.004652984346481297,0.0033798468094407745
311,0.07372764200036393,-0.0027718888506052487,-0.0013528423589695851
312,0.11499187399822372,9.651518534234708e-05,-7.41043926597723e-05
313,0.008081117787064966,1.849026282324617e-05,6.43232586379771e-05
314,0.05558878209430809,0.0013081786916041668,0.00010780533715069296
315,0.013935304343801204,0.002208264141221666,0.002128407211382338
316,0.010715284807818585,-1.6401891956111833e-05,0.0020491222836706595
317,0.01337246980590192,-0.002392896987867891,-0.0008794890650325917
318,0.009536182809263067,-0.0008555609093613124,-0.001718411090366766
319,0.0839283143367311,-0.0032828133638880676,0.0007145344139290634
320,0.003645004167391886,-0.005163152331462931,-0.004023233715922214
321,0.016500547808156983,0.004099941693126224,0.0017307955117914357
322,0.022482022310750995,0.008000400515652638,0.006888551011660318
323,0.028955848238979058,0.004293409469610577,0.0043958917400453565
324,0.015406972256446714,0.001566925543933059,0.0016541734642095515
325,0.010164141152289221,0.0036635078045985934,0.0020463379041200974
326,0.010710346143450882,-0.0029958562910465214,-0.0033264425711481975
327,0.013179773143478657,0.0005322245575721681,0.0010994947479619377
328,0.014299868476379162,0.004624073661016739,0.0016615478181649242
329,0.05332062825871282,7.108754308704981e-05,-1.8013925677293415e-05
330,0.01196488641131045,0.003301429989934834,0.002477459000178306
331,0.020412603928485734,-0.001181316006874463,-0.0014744800544501896
332,0.02955256365475853,0.002665656153893396,0.0020447886189736485
333,0.05402390715315182,0.005488105398424447,0.005041106627887601
334,0.008602977414569344,-0.0029034875622893563,-0.001129074385415073
335,0.015902681298207915,0.0020393862915218846,0.0011644441540046792
336,0.029918849181614082,-0.00045201373516590046,-7.54296547077476e-05
337,0.05045477582817614,0.0025045657542859,0.002154380661215458
338,0.02287307826159507,0.0020059246420631783,0.0007000060224338559
339,0.04843321188884981,0.004038738222377372,0.0036343536285488812
340,0.031487517989488276,-0.0025928415340827284,-0.0012309191209103558
341,0.029672099871115576,-0.000800995412541835,-0.0005382926637207211
342,0.00902448085653526,0.0038223099354003356,0.003965901377775393
343,0.02559322181907328,-0.0022170307012199944,-0.0028917740589248435
344,0.007431189233251627,-0.0010805850258421535,-0.001731248637439079
345,0.04096637740296126,-0.0012169695435448801,-0.0035859047202644982
346,0.023729804476041522,0.0026485119579576764,0.0024237467866267386
347,0.044267512861676434,0.0020395653657890823,0.0014037511858972843
348,0.04884039516081541,-0.00301780817361467,0.0007538169235018186
349,0.014325875637207146,-0.001583449386531895,-0.0015040809810010795
350,0.019419468773405404,-0.0007466202626857602,8.849803772528688e-05
351,0.026751027896485598,0.00027566518414940164,0.0009114570069592917
352,0.01779114356556907,-0.0015306518681538134,-0.002589691284056475
353,0.02680366940390717,-0.004197563448993647,-0.0037574226413101385
354,0.007280653923796708,-0.0057346965232970715,-0.005482424747973984
355,0.024974758654140616,0.0021708081397060863,0.0022289998795291584
356,0.00856727434845655,-0.003210548027459096,-0.003617341143002736
357,0.03486375742445317,-0.00034660873536070303,-0.0003550683590547774
358,0.007904345863733132,0.0004991398087692313,0.0004289079968384655
359,0.02294760745086018,-0.0003571400139625983,-0.00189131777050946
360,0.013049627681105094,0.00011147469156428546,0.0007479405748811659
361,0.017712543270275133,0.0019929409821232533,0.0020973034069629165
362,0.02065668861880501,-0.0023874414250756875,-0.0026232401150389786
363,0.029214647342572186,0.0008859303696210841,0.0012042884238337393
364,0.00586365022929397,-0.001839386374137555,-3.6280366724089435e-05
365,0.0227606064183857,0.000784601886323922,0.001306433873782197
366,0.033978346816064625,0.0011819391480902546,0.0014956253794395759
367,0.009579246384098473,-0.0010516035885661367,-0.0027515666073390605
368,0.003969104967221476,-0.001964233566884159,-0.001026043611893053
369,0.016969451339579923,0.003438451435140664,0.0017975564229860321
370,0.010261646339890648,-0.000910067668388119,-0.000723433567604528
371,0.033993128741540264,0.002009762115274616,0.0033727392484025347
372,0.006024862203837241,-0.0023353607620364477,-0.0003347093278314431
373,0.01416844065993048,0.0008652343180830628,-1.585068990262192e-07
374,0.04864237986772276,0.00573705454001284,0.005100297752875011
375,0.008904212703260094,-0.001007991769593152,-0.0033277608371996437
376,0.012195810019900586,-0.0028604838905043123,-0.0014823333409235062
377,0.010431660351906388,-0.0011933753576716603,-6.308061407844363e-05
378,0.010661386503433219,-0.0007282617491121165,-0.0013186625258311717
379,0.026063682428731427,0.0025237739701949144,0.002741539654326637
380,0.040652620150682994,0.008496305527472405,0.006088087645146846
381,0.015121728631630336,0.003372083485093672,0.002305359957106997
382,0.01866892717877633,0.0011497685508428527,0.002414423917551151
383,0.014673083531122389,0.0031802827393326927,0.0015635017226746889
384,0.011362798578523004,0.0014384641970883296,0.001036947997354477
385,0.009888316564969028,-0.0034191582182934413,-0.002996875246908592
386,0.01159903540827912,0.0033741252611028862,0.0034370961661529167
387,0.012320855794736244,0.004052243843572069,0.003968287528218899
388,0.02447587967694881,0.0003679177784601055,0.0011495861087325561
389,0.014449456993202305,0.0014621360635923676,0.0021892039084546082
390,0.01478596099783406,0.0010464474092539992,0.00010084625550778387
391,0.016537779128595026,-0.0024773736898692136,-0.0009902280814872292
392,0.006946509748173667,0.001781567523564232,3.612518770983397e-05
393,0.0586682358087084,0.00037039185431617105,-0.0004700281526859364
394,0.018427544001199597,0.002431326781169044,0.002567005249817924
395,0.04732759024523887,-0.0032710257863451993,-0.003963763940274061
396,0.014866417842286555,0.00197337734489383,0.0015192491166308246
397,0.02743650025761067,-0.00227537311248612,-0.0023426093593438783
398,0.026162731200445488,0.0008436936949077142,-5.86007239125557e-07
399,0.009758003602031445,-0.0014176418998610213,0.00037812189301816027
400,0.03998980001157043,0.003949112312323772,0.004080029303110974
401,0.010318462207516508,-0.0003696523208869531,-3.425159452071692e-05
402,0.01984007106284593,-0.003977748845303465,-0.003386819123957664
403,0.01378406313838377,0.002880205791521392,0.0016554662245368266
404,0.011905644427593457,-0.003934088839758036,-0.004216331160926205
405,0.014746950471221895,0.005265889045809087,0.004385878307304599
406,0.011207240645130654,0.0032674078535634074,0.0024902156886905855
407,0.08870255804532148,0.003180592015016619,0.004416893042082631
408,0.02178895244485913,-8.238160461684622e-05,-0.00010018225463739828
409,0.00957714641634889,0.003056943213634849,0.002122149998371532
410,0.031245776342598012,-0.0012271230591212388,-0.0006519902268968354
411,0.015195890540562796,-0.0013348204661442417,-0.0011649025071480675
412,0.010030778929847849,-0.000627241367366489,-0.002580977462080954
413,0.02123352590414682,0.003965020342141816,0.003891738762029381
414,0.05448085202287609,0.0026439306093843733,0.002542422407319808
415,0.005074164809680677,-0.002083097488867281,-0.0014988307260433253
416,0.013015974107034076,0.0027222615327564042,0.003446898900175309
417,0.008028170608553148,-0.002130156223736354,-0.0008571403027272272
418,0.014957970307212156,0.0005634112125177755,0.002459824915031591
419,0.022412556262248914,-9.77407394644026e-05,-0.00015762301969329476
420,0.027417954501642857,0.003750219828141357,0.004300062490832352
421,0.005994523323180776,-0.004713985407298748,-0.005972650852036229
422,0.029086650968859283,0.0029282902659827875,0.0033789410583939436
423,0.008793353434515665,-0.0013421324747002756,-0.0018631130278335694
424,0.010396482395308089,-0.0010661334367806899,-0.001927853901947308
425,0.008623270559484409,-0.002032490230040311,-0.0017699979823038881
426,0.01473754607080422,0.006461943941751826,0.0042797759290364844
427,0.043807096617152506,0.003896321967871274,0.0026597889262152765
428,0.008785009024126933,0.0020269220299377055,0.0018246664400295215
429,0.038118838658133494,0.0011779456470758277,0.0003874621070999714
430,0.054490772540741673,0.0002055071810283976,0.0019667661398538256
431,0.019263004594879778,-0.0006372721046446545,-0.0009037820521680842
432,0.08974145042139298,-0.0031586548424721683,-0.005994096151360453
433,0.01577940509766697,0.001256836963543276,0.001477824618855931
434,0.014061519391516926,-0.0007364204858094978,0.0002645095404788603
435,0.013158997486900985,-9.207516742602811e-05,0.001267823804576858
436,0.011216345114994555,-0.0008801763494413513,-0.0005198906040552463
437,0.009530065970959239,-0.002017147740686051,-0.001421070377041035
438,0.003957917717007166,-0.010249649884195737,-0.006888955284926859
439,0.011566208940193829,0.00035155423570277253,0.0014114219616378747
440,0.015094624330714833,0.002787975929675465,0.001839232166614946
441,0.045919804290637974,0.0017253843050643806,0.0004247301304873756
442,0.034606465569081535,0.0030718912728107998,0.002560374527891916
443,0.02006506447607886,-0.0015169082737732545,-0.0012088067500114924
444,0.013078276984787685,-0.004076955716548527,-0.002919789121150872
445,0.05910503634420126,0.004245855462070289,0.0027830896509353823
