,hebb,hebb,hebb,hebb_smooth_rate,hebb_smooth_rate,hebb_smooth_rate,rate,rate,rate
,2200,2200,2200,2200,2200,2200,2200,2200,2200
,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts
0,5.344294457822233,5.4025430010782705,0,5.45323620937966,5.86393313029328,0,6.1406420823690055,9.503095684824764,0
1,5.37502869353237,5.915486610079386,0,5.495981000992189,6.418013174311225,0,6.194863161408758,9.590991565980108,0
2,5.2753662998611865,5.269953142952275,0,5.384555326925742,5.699031889438629,0,6.009806175489684,9.408311631228473,0
3,5.384200622053707,6.053298012298696,0,5.502263903617859,6.6041571182363175,0,6.307775385239545,9.69831266823937,0
4,5.25495013226284,5.183774037977282,0,5.350785769773333,5.612668178724438,0,5.949455952376462,9.283373409442687,0
5,5.395119033361736,5.810824206000881,0,5.542250451288726,6.291401251366264,0,6.135663490546377,9.65977629234916,0
6,5.4527771168566765,5.924820917717954,0,5.568134764407543,6.428126267930295,0,6.287126180973458,9.758972365805445,0
7,5.388110294342042,5.7318083810806275,0,5.509034442901612,6.189511709213257,0,6.178392709096273,9.537344563802083,0
8,5.37042740980784,5.783617238203684,0,5.483487182193332,6.267500888970163,0,6.257697979609172,9.650470389260185,0
9,5.412092965224693,6.154589237837956,1,5.5089303762063215,6.6712164495183135,0,6.314175150860315,9.956678165786569,0
10,5.406642768441177,5.92361729610257,0,5.543763614282375,6.4292847615916555,0,6.309018332783769,9.703876117380656,0
11,5.376289266347886,5.815132711827755,0,5.47004371881485,6.328583440184593,0,6.185099786520005,9.685635548830033,0
12,5.402852128852497,5.558554424480958,0,5.493041574954987,6.024292474443262,0,6.097189578143033,9.541582833636891,0
13,5.295683416160378,5.270204447411202,0,5.410895051182927,5.711104573430243,0,5.986966307098801,9.259698094548407,0
14,5.307452227971325,5.449356459591486,0,5.425145737112384,5.953543653226879,0,6.169740800988184,9.555649358932286,0
15,5.464072789643939,6.138256958911294,87,5.5626312958566775,6.6872845160333725,100,6.3008565400776115,9.917538813540808,0
16,5.472212878140537,6.221520712881378,0,5.6189578807715215,6.7488737901051845,0,6.449929873148601,10.110815626202207,0
17,5.270930119414827,5.395707731816307,0,5.365073972673558,5.883983861154585,0,6.058741683390602,9.326101915160221,0
18,5.264185919906154,5.259615598302899,0,5.383017012567231,5.699349331133294,0,5.9988197124365605,9.419236356561836,0
19,5.516729475503945,6.41792105766664,0,5.623635837830693,6.971419042851552,0,6.523551274494952,10.039666239037572,0
20,5.4131445382770735,5.935473302477284,0,5.54137949567092,6.429615347008956,0,6.309505788903486,9.998967145618638,0
21,5.4586707052293715,6.202637663254372,0,5.624118480053577,6.682652275640886,0,6.377070510780419,9.76407570367331,0
22,5.345599949359894,5.825105120241642,0,5.478174120187759,6.335716558992864,0,6.1369122087955486,9.60521799325943,0
23,5.3721934613727385,5.715845413151241,1,5.502084919384547,6.238459388415018,0,6.200773704619634,9.682363118444169,0
24,5.350605295764075,5.576690629124641,0,5.472725450992584,6.023090259896384,0,6.085778090688917,9.373821867836845,0
25,5.432774616324383,6.333827239015828,1,5.55532023181086,6.899951056293819,0,6.414101300032243,9.907070434611777,0
26,5.357566472960682,6.023599911026839,0,5.481504643835673,6.5587527737384885,0,6.177233428489871,9.646642766347746,0
27,5.46276360291701,6.1751793531271115,0,5.599663740549332,6.6849734997137995,0,6.429032924847725,9.86668491974855,0
28,5.376991962318991,5.727147856755043,0,5.48404087949155,6.240423996057083,0,6.24293658982462,9.632555619994207,0
29,5.393555190537002,5.887388136360672,0,5.522091886499426,6.4134118268778035,0,6.239504950387138,9.688091702513642,0
30,5.3831409476269245,5.815569820075199,0,5.5313034167234925,6.278497282115892,0,6.2713355305551115,9.803561725835692,0
31,5.436675711681968,6.079058647155762,0,5.565936659511767,6.584721326828002,0,6.214119045357955,9.778114456879464,0
32,5.38321368568822,6.0548930394022085,0,5.502175908339651,6.550724876554389,0,6.329019797475714,9.95806337155794,0
33,5.366807389766612,5.856515749971917,1,5.494839024036489,6.356602164025002,1,6.091927553745027,9.532342631766136,0
34,5.299434559161847,5.426142734747667,0,5.374879345527063,5.9269969527538,0,6.003456020355225,9.655274332486666,0
