,hebb,hebb,hebb,hebb_smooth_rate,hebb_smooth_rate,hebb_smooth_rate,rate,rate,rate
67,5.535517457705825,6.8246245722272505,0,5.535879305939177,7.098377798920248,0,6.563705543973553,10.370222169961503,0
68,5.368431875075417,5.740907277183971,2,5.38181219977894,5.9241150398364,0,6.139696088330498,9.676584424643682,0
69,5.582416498208348,7.103450763074658,5,5.5800196128555495,7.3875652325304255,0,6.723284015172645,10.452916169468363,0
70,5.341804278863443,5.845662777488297,0,5.334321904826809,6.042203365145503,0,6.0625926352836,9.532145545289323,0
71,5.483973458755848,6.598753798839657,0,5.4777660258980685,6.867752571438634,0,6.277052374773247,10.033075765121815,0
72,5.399457926335542,6.042430746166602,37,5.408668113791425,6.229901872899221,26,6.23002801252448,9.988878364148345,0
73,5.307660085609161,5.50839414223131,0,5.328329086303712,5.717230010463531,0,5.990217961460711,9.472216135048006,0
74,5.439004567953257,6.202658658761245,0,5.434155647571271,6.480300774941078,0,6.295036638700045,9.91139998802772,0
75,5.370775396759446,5.928269165593225,0,5.363732872782527,6.130238235802265,0,6.035361599277805,9.764513357265576,0
76,5.488310709977761,6.358194166269057,0,5.461952936954987,6.589456886817247,0,6.2180543557191505,9.975931216508915,0
77,5.463697886165185,6.326876171027558,15,5.437954244734366,6.655349453793296,4,6.304819692539263,9.98528204688543,0
78,5.541566273745369,6.554638692210702,4,5.508671264087453,6.797315566680011,0,6.412564804974725,10.357780742645264,0
79,5.55559774947493,7.297198437664607,0,5.579972391259179,7.563870114822909,0,6.688202217833636,10.609466689906707,0
80,5.4185297458202815,5.951541179186338,24,5.394220005382191,6.142654004035059,37,6.1956053770981825,9.810035978044784,0
81,5.4042884123445765,6.224568870332506,36,5.421894776700723,6.538528496568854,80,6.294429412995926,9.980859804635095,0
82,5.49649659623491,6.505802392959595,148,5.498950978542895,6.815445133980284,284,6.423665310474153,10.15251959131119,0
83,5.451891899108887,6.495363981258579,2,5.482722311485105,6.739412615211998,1,6.3875083981490715,10.162716976026209,0
84,5.353232813405468,5.67416495019263,0,5.329167947664366,5.908980630256319,0,6.164290470081372,9.703293202997564,0
85,5.367821839276482,6.063254918771632,0,5.355192262986127,6.304092509606305,0,6.257969390644747,9.99773339664235,0
86,5.367107073465983,5.762616605330736,0,5.3658513839428235,5.957599603212797,0,6.06871643433204,9.70672699732658,0
87,5.321517379660355,5.502730244084408,0,5.307653038125289,5.705803475097606,0,6.02597345176496,9.604438474303798,0
88,5.313875669008726,5.672444487546946,0,5.310621639350792,5.876282575842621,0,5.881379790120311,9.491307320532862,0
89,5.3900919018021565,6.0817055903285375,1,5.395057638007474,6.333272509546164,1,6.086376121245236,9.71690266390881,0
90,5.5918773180478585,6.711427546166755,0,5.548469803550027,6.9816242301618905,0,6.461689930457574,10.177383738678772,0
91,5.395909079586167,6.046297937990671,0,5.413070391459638,6.256513541003309,0,6.156241330755762,9.826062460979784,0
92,5.3469198033923195,5.991504713892937,0,5.359002527736482,6.2573552032311754,0,6.248078749293372,9.709846581731524,0
93,5.4034757936323015,6.14794785267598,0,5.409616289912044,6.4165713223251135,0,6.313933088972762,9.923455090136141,0
94,5.269738066023675,5.263996606287749,0,5.273960189542908,5.420568516288978,0,5.963088692098424,9.343853501306064,0
95,5.39530189927802,6.265660426702844,2,5.402776649199337,6.528838691223099,1,6.25796669075288,9.999661514557989,0
96,5.250142494837442,5.197560269099015,0,5.262031011092358,5.360020765891442,0,5.91624552775652,9.369399070739746,0
97,5.3753227381639075,5.792057468857564,0,5.375365673656195,5.975038410912097,0,6.036612853197985,9.682933209647594,0
98,5.302591002131083,5.624332845929158,0,5.325107396367085,5.835655640406781,0,6.055650619139155,9.589062190917602,0
99,5.310479501883189,5.601303814185989,0,5.323963469929165,5.7779048283894845,0,6.143081287542979,9.621203919251759,0
100,5.391854522048787,6.249307336345796,5,5.423411461614794,6.47688058114821,15,6.250544286543323,10.01394686647641,0
101,5.343766459935828,5.781641468217101,0,5.325888241393657,6.025705132303359,0,6.059724445584454,9.510141143315956,0
102,5.263404698207461,5.473556418528502,0,5.2939996226080535,5.667455193640173,0,5.94954724147402,9.354005260029059,0
103,5.309975217889856,5.656827828766387,2,5.316812297444285,5.86663289717686,0,6.093321929743261,9.612958325280083,0
104,5.504012010036371,6.677650315639301,0,5.531492783473087,6.950113967443125,0,6.416017550688524,10.311349391937256,0
105,5.413156080245972,6.020304185814327,57,5.415941376156277,6.203112864494324,140,6.210164372126261,9.849653392367893,0
106,5.358717197026962,6.122276915189547,0,5.328193468925281,6.410354259686592,0,6.207532332493709,9.84801346827776,0
107,5.48066356854561,6.211805724180661,0,5.456662532610771,6.451040789102898,0,6.135861347883176,9.962939745340591,0
108,5.492077086834198,6.981681116083835,18,5.464277729075006,7.246353113904912,6,6.647796372149852,10.440750477161814,0
109,5.413598601882523,5.954436762107386,0,5.40019795056936,6.178194875249992,0,6.201180812474844,9.698198788874858,0
110,5.345811155709354,5.663650879805738,13,5.335133162411777,5.87303144687956,3,6.128127412362533,9.718315400860526,0
111,5.395159008991288,5.919766250863132,0,5.396607042795205,6.144198658954666,0,6.174465167953308,9.850780015968414,0
112,5.451496087180243,6.388149237632752,6,5.439906454086303,6.638992516199748,7,6.279578087064955,9.990386305914985,0
113,5.30709124803543,5.441323970258236,0,5.325077837705613,5.638363328576088,0,5.9828815996646885,9.392943280935288,0
114,5.465769157853237,6.41451662363008,5,5.466537281524303,6.668036024930865,2,6.302314359088276,10.08103420568067,0
115,5.420756737391155,6.065307513872783,20,5.411041635937161,6.301915685335796,12,6.144530434078641,9.679332886801825,0
116,5.552447319030762,7.027342003125411,0,5.571833482155433,7.283920060365628,0,6.627818841200608,10.530064448332176,0
117,5.457614933151797,6.336749305208047,4,5.422433927834753,6.568088686609843,1,6.31924039771758,10.107170340526535,0
118,5.295202354332069,5.615960950975294,0,5.321360767661751,5.81583241673259,0,6.039345927052684,9.472116210243918,0
119,5.429015456176385,6.126338519701143,9,5.425882676752603,6.36763810966073,0,6.035835271928369,9.760137092776414,0
120,5.419305369433236,5.916427002233617,4,5.380522380155676,6.124537068254807,1,6.205671848970301,9.867630784651812,0
121,5.326051191279763,5.503332730970884,0,5.338981891933241,5.679539528332258,0,5.999102115631103,9.589690202160885,0
122,5.387056834167904,6.025833366645706,0,5.41814421945148,6.227350541286998,0,6.17627137237125,9.82937475045522,0
123,5.285514733148,5.550357243371388,0,5.293543497721354,5.788316688840351,0,5.962394926283094,9.536172533792161,0
124,5.43371988505852,6.001672211216718,0,5.428918989693246,6.171344358746598,0,6.180755103506693,9.782762841480535,0
125,5.336078083515168,5.733160674571992,0,5.358370256423951,5.929267223179341,0,6.016923898458481,9.620565664768218,0
126,5.413612797146752,6.184493371418544,0,5.437929874374753,6.433826947496049,0,6.213782293455941,9.912258403641836,0
127,5.323542029769332,5.7077718870139424,0,5.325676617798981,5.957611051606542,0,6.096127627808372,9.728839974344512,0
128,5.479465897490339,6.222590652907767,2,5.477544807806248,6.436278141126401,0,6.286644261057784,9.926005316943659,0
129,5.562725900293707,7.223996206954285,9,5.590750269837432,7.492877742746375,5,6.646360868936057,10.737508585164836,1
130,5.250143078011527,5.28035778730688,0,5.237553213683652,5.45619368721062,0,5.914518933900645,9.323076543673663,0
131,5.3882652457042415,5.806157073026063,17,5.35766347249349,6.033647415458516,18,6.102823072864164,9.77213845201718,0
132,5.369310094164564,6.166792182953326,0,5.373088836669923,6.4126026444620905,0,6.178567917315992,10.00219795920632,0
133,5.383320585886637,6.080983882480198,1,5.403441805309719,6.316134734948476,0,6.19801139831543,9.886854002210828,0
134,5.392780987613173,6.3821636546089,0,5.370436622435788,6.664918004030206,0,6.43888655053564,10.131933080144677,0
135,5.460009708637144,6.622845787827562,0,5.4527058601379395,6.902592588488649,0,6.495227755569831,10.327299315754962,0
136,5.265198080436043,5.511237170385277,1,5.279588942942412,5.695842152056486,14,5.98194854674132,9.516049452449964,0
137,5.403433171714224,6.126858734503026,5,5.384186657463632,6.371937472645829,0,6.195635504838897,9.773502623162619,0
138,5.4995262116193775,6.339533600956202,0,5.478799074888229,6.57093947120011,0,6.340112853050233,10.150649631023407,0
139,5.321289251017015,5.684722370186518,0,5.298013692678406,5.918525592532269,0,6.040142929831216,9.616216897964478,0
140,5.408811036930528,6.036534488201141,0,5.454905842625818,6.23482479328333,0,6.22819214643434,9.776369593864263,0
141,5.38190575281779,5.950981537501018,0,5.3803799438476565,6.170764778455099,0,6.170316251118978,9.872069390614827,0
142,5.436698340080881,6.380528925238429,0,5.438848134633657,6.639654995621862,0,6.304037841590676,9.939053928529894,0
143,5.345289694296348,5.753539744261149,0,5.339465795336544,5.960614669161874,0,6.075458974451633,9.7275071144104,0
144,5.39048344538762,6.463806420106154,0,5.381806373596192,6.719589948654175,0,6.363586007631742,10.207472955263578,0
145,5.38737875090705,6.030471003055572,1,5.407097784678141,6.240345336331262,0,6.158913638856676,9.804202694363065,0
146,5.415960613685318,6.225296243836608,0,5.45563007306449,6.4678254881991615,1,6.239340263076976,9.849564540235303,0
147,5.366711969499465,6.1069086913938655,0,5.37852566582816,6.353997699626081,0,6.146065476652864,9.814150574919466,0
148,5.338095395188582,5.999424135998676,0,5.3723242408350895,6.209600219601079,0,6.185743777375471,9.772363788203188,0
149,5.377414757013321,5.909097647666933,0,5.355359280109406,6.150789868831636,0,6.163569551706314,9.693794822692873,0
150,5.493622659047445,6.4804359738032025,0,5.479666624069214,6.758205366929373,0,6.25196964263916,10.134356587727865,0
151,5.411116853544984,6.183554084995125,0,5.42902222766152,6.408465100240104,0,6.180213185805308,9.860765783092642,0
152,5.523650268455604,6.638578953681055,79,5.493126460484096,6.896007277748802,108,6.3324659335148805,10.361023723305046,0
153,5.411495929414576,5.864907696843147,0,5.400713790546765,6.112308758226308,0,6.260074301199479,9.711455225944517,0
154,5.390483362334115,6.200790913332076,0,5.411096822647821,6.436643176135562,0,6.293031624385288,9.900171183404467,0
155,5.308740022705822,5.546516651060523,0,5.327741640370068,5.737196763841117,0,6.054717947797078,9.623020457058418,0
156,5.363217764887317,5.739872776913916,7,5.340846302865565,5.9311734855860125,4,6.058030194249646,9.640957887145294,0
157,5.409950679540635,6.032738918066025,0,5.417267549037934,6.248179018497467,0,6.112794679403305,9.760440498590471,0
158,5.351519312909855,5.729431759926581,145,5.321634431039134,5.979546432854027,107,6.102437824331304,9.734070501019879,0
159,5.361070415552925,5.661425483577391,0,5.3494333449532006,5.840205974438613,0,6.0908081180909095,9.571704331566306,0
160,5.348873570158675,5.8615266422967665,0,5.35404954085479,6.073696126808992,0,6.067657895990321,9.647336850295197,0
161,5.449554808728107,6.30387860613984,0,5.450191956061822,6.536471034025217,0,6.302959596955931,10.005762069256276,0
162,5.3453300793965655,6.256274380745031,1,5.324075209788788,6.524312011706524,0,6.177966545789669,9.908017641458756,0
163,5.40202531522634,5.958773468221936,18,5.426421549855446,6.156804075046462,3,6.1633580996065715,9.821463672482237,0
164,5.462396815582946,6.290093200547355,4,5.456860537057395,6.510132122825791,1,6.33372663141607,9.953692127060105,0
165,5.386996001413423,5.941147495622504,0,5.393617688793025,6.143792127909725,0,6.25707020171701,9.66183770846014,0
166,5.351606865261877,5.7224846045638245,0,5.355979107147039,5.9023811671622965,0,6.136753958325054,9.731271366740383,0
167,5.440687966633993,6.272828955248179,0,5.451683779796921,6.476584026612432,0,6.277962239391833,10.050016587039075,0
168,5.443983496051945,6.318259314314959,0,5.474642714408978,6.544690252983406,0,6.281739247988348,9.996371249630027,0
169,5.3774508756749775,5.907950071727528,0,5.381527855817009,6.122148388974807,0,6.123232302946203,9.73761037938735,0
170,5.287006842784392,5.769547317272577,0,5.312432814867068,5.962609550891779,0,6.116515685350467,9.677074389579968,0
171,5.478551550472483,6.412416988260606,0,5.459555962506462,6.68401382039575,0,6.34145814671236,10.167821177314309,0
172,5.439058822134267,6.287890596234281,28,5.430215695629949,6.542604669280673,71,6.19019253357597,10.01834524196127,0
173,5.34959518135368,5.920704960823059,0,5.382456209752466,6.09650341566507,0,6.056302262591077,9.483331711261304,0
174,5.480564783601199,6.278415730770897,0,5.472657813745387,6.539932208026157,0,6.321067550603082,9.902300364830914,0
175,5.293733340043288,5.507954094654474,0,5.300044921728281,5.712611383352524,0,6.13549911058866,9.424411957080547,0
176,5.337811936934789,6.023464939246575,53,5.36883998165528,6.261985103910168,94,6.16096544265747,9.741134410103161,0
177,5.53939876337161,6.460401000647709,14,5.553196430206299,6.689501307476526,16,6.407329767599874,10.07950806891781,0
178,5.377060734948446,6.130149584870006,0,5.4050405469051634,6.3803318572598835,0,6.308552575665851,9.90678599268891,0
179,5.3909502462907275,6.040939496709155,0,5.397533670648352,6.234428924399538,0,6.1546113460094904,9.862785611833846,0
180,5.411497317164777,6.328694853437952,0,5.432544225669769,6.558257602783571,0,6.387336133474328,10.045056825660797,0
181,5.317981691587539,5.523088899396713,0,5.323221115838914,5.734370999393009,0,5.973200309844244,9.456795130457197,0
182,5.470905322777597,6.5439955184334195,0,5.481751724293357,6.809509943974645,0,6.4124505206158275,10.019053189378035,0
183,5.435030532788627,6.220032675356805,0,5.443313930608049,6.443469393102428,0,6.2946265558653245,10.093931608562228,0
184,5.4857519598568185,6.3561248779296875,0,5.476447116627412,6.602134614832261,0,6.245981177161722,10.05688523685231,0
185,5.45097476017626,6.290071740935121,23,5.440775110751767,6.549895162823834,48,6.269650371768806,9.953583693202537,0
186,5.395467003689536,6.065172257302683,0,5.391781631904312,6.326700020440017,0,6.2254279897182805,9.749047321609304,0
187,5.362500298590887,5.775543713853473,2,5.373843039785112,5.965810705508505,1,6.13456908861796,9.71357494876498,0
188,5.497399249634186,6.707171800848727,0,5.501015848927684,6.9624635058564035,0,6.424634791039802,10.160309376654688,0
189,5.410405208538106,5.951762177727439,0,5.429861006798683,6.146969261107507,0,6.175158482093316,9.807368941121288,0
190,5.406054780596778,6.280140082041422,0,5.406025097483679,6.532475224563054,0,6.353193742888314,9.81901302791777,0
191,5.5851092586269635,6.989945992246851,2,5.580834661211286,7.224643385255493,1,6.422131959494059,10.490829028092422,0
192,5.428548807051124,6.308792609994005,0,5.425742335435821,6.579944710905959,0,6.287717923885439,10.101396200133534,0
193,5.413271333041943,6.046550369576403,1,5.397826903744748,6.284928906120752,0,6.143503954536036,9.76191794872284,0
194,5.486282104669615,6.548923448074695,1,5.471187269964883,6.772294425687124,2,6.468929928402568,10.27899876860685,0
195,5.570336110664137,6.746316329999404,0,5.564219980528861,6.961295145027565,0,6.381936376745051,10.330490191777546,0
196,5.445714569673306,6.27261214030952,0,5.433943114629606,6.496416219123979,0,6.201805495634311,9.847658424842649,0
197,5.424251620586102,6.247064569821725,5,5.422672854020046,6.448813394858288,1,6.161794827534602,9.918265750774971,0
198,5.46453990327551,6.373283987983745,32,5.458742699724562,6.525043620074048,96,6.256841821873442,10.008988907996644,0
199,5.506417751312256,6.374792488224536,0,5.505069330514196,6.597832286214254,0,6.392517681581429,10.131129862314246,0
200,5.544294138212463,6.624000471991462,0,5.54194221625457,6.877000083794465,0,6.439130035606591,10.223746602599684,0
201,5.389020803498059,6.092574740328439,0,5.387931945847303,6.337706107918809,0,6.313682631748479,9.850405879136993,0
202,5.374525988803191,6.03026201970437,0,5.370747503112344,6.249299689250834,0,6.142602464732001,9.749457071809207,0
203,5.493147930466986,6.459835146565036,3,5.504702792110214,6.6781486258449325,2,6.425986594464406,10.163399903171035,0
204,5.306621041408805,5.4218151416889455,0,5.323095055513603,5.605049737664156,0,5.961993938268618,9.34124805760938,0
205,5.366946391117425,6.015132730389818,0,5.386319066271369,6.249345460055786,0,6.19730594423082,9.824358622233074,0
206,5.420077185881765,6.19876175805142,0,5.439558844817312,6.432508070217936,0,6.178014109009189,9.837549968769675,0
207,5.525977683789803,6.5948088674834295,0,5.538003141229804,6.886476196122892,0,6.433519320054487,10.283830375382395,0
208,5.527613730912798,6.44447620598118,0,5.492027598820376,6.70323740833261,0,6.401904122213299,10.06525384710076,0
209,5.3037940152486165,5.615815672874451,2,5.304243920644125,5.828449080785116,0,6.089145488739014,9.612002862294515,0
210,5.459129673061949,6.365309975363992,0,5.426020773974332,6.614037257252319,0,6.32144594192505,9.922368757652514,0
211,5.3883042130419,6.044033726056417,14,5.430214164077595,6.300124520896585,13,6.207939347913189,9.79300428205921,0
212,5.229750474294026,5.013732176025709,0,5.233550258477528,5.1913844649990395,0,5.9507333199183154,9.241908065478007,0
213,5.313985830400049,5.45011702834106,0,5.314527023129347,5.641958475112915,0,6.016495472047387,9.486748119679895,0
214,5.203737099965414,5.254682072886714,0,5.194977769145259,5.446329277974587,0,5.8998599758854615,9.134787524188006,0
215,5.488124660298794,6.632620981976955,0,5.479149214829071,6.917241626147983,0,6.3385475858857365,10.221629571311082,0
216,5.4684481484549385,6.139433113166263,0,5.467929642541069,6.351120276110512,0,6.23570579120091,9.86905665397644,0
217,5.524121983484788,6.668230526149273,9,5.543402921069752,6.933531019498002,25,6.498584855686535,10.412323583256114,0
218,5.374975867655085,6.1171610917168096,7,5.418753563672647,6.319044011762774,13,6.219704699242252,9.729766944359088,0
219,5.397372905244218,5.974257872459736,21,5.402074047859679,6.15582619575744,27,6.250017719065889,9.810719723397114,0
220,5.433494963429192,6.038949583064426,5,5.427182452245193,6.24933108958331,2,6.187519907951356,9.846373325044459,0
221,5.333408728889797,5.720611143371333,32,5.322773150775744,5.95983792906222,72,5.97929294731306,9.489648995192155,0
222,5.478247412513284,6.920765815061681,0,5.460486254972571,7.220963984377244,0,6.391359587276683,10.426832905937644,0
223,5.472295865779969,6.292211695415218,0,5.4454392805332095,6.557844241944755,0,6.304400182351834,10.098659079249312,0
224,5.330274769238063,5.462061358349663,0,5.330124508766901,5.655305007383937,0,6.176879218646458,9.476550936698914,0
225,5.445828824429898,6.316436044267706,0,5.423829742380091,6.5742965413106464,0,6.336695754850234,10.106623565828478,0
226,5.36305545315598,5.644851231213773,0,5.326566667267771,5.8670263001413065,0,5.951570944352583,9.625502102302782,0
227,5.526664705276489,6.918665742874146,150,5.545337734222413,7.2011496245861055,170,6.583074798583985,10.294406414031982,14
228,5.363438687673429,5.782794750318294,0,5.3639537183249875,5.966706831280778,0,6.110787217209979,9.658652381199163,0
229,5.3802986706004425,5.985939629814204,0,5.416855349260218,6.159213429864716,0,6.097177757936365,9.683701746604022,0
230,5.395500284726502,6.093080458093862,0,5.384768532924966,6.325586139178666,0,6.19607985605959,9.873501363347788,0
231,5.359483906563292,5.821533208197735,0,5.360343846868962,6.017598573197709,0,6.0005372331497515,9.594279121845325,0
232,5.343743248419328,5.865107491612434,21,5.348004097288306,6.076933381232349,20,6.163518147035079,9.735028380697425,0
233,5.4444192973050205,6.139552203091709,6,5.438247501850128,6.380842000246048,1,6.127438805320047,9.903149848634548,0
234,5.397070815828112,5.90931406153573,1,5.383353535334269,6.142262550857332,0,6.208319732877943,9.781794102986655,0
235,5.333227418873408,5.754202305454098,0,5.31087333208894,5.975289911439973,0,5.971711374308964,9.603154188966098,0
236,5.406410083538148,6.105322400244271,0,5.447006504710128,6.311138583392632,0,6.163817923243453,9.935781502142188,0
237,5.463186617250797,6.4787647871323575,0,5.485656232009699,6.735848871278175,0,6.364408410625693,10.1252116450557,0
238,5.358300770798774,5.806880968890777,0,5.367032828396313,6.041879461236196,0,6.247078516711927,9.667162842946508,0
239,5.500000837521675,6.548897492579925,0,5.477352435772236,6.830855562136723,0,6.420032819112142,10.268824614011324,0
240,5.380802344192158,5.918782390654088,20,5.397239332849329,6.125608119097622,11,6.135700594295156,9.802693025632337,0
241,5.3760751790778585,5.703495061674784,3,5.375515738198923,5.902304751928463,0,6.129159761029621,9.631041609963704,0
242,5.3927283709562275,6.486429609075376,4,5.385818541804445,6.758145524731165,0,6.228923743284201,10.201441016378283,0
243,5.4224423123644545,6.220930856543703,0,5.4242970788633675,6.424800437766237,0,6.265954413971344,9.993055089727626,0
