,hebb,hebb,hebb,hebb_smooth_rate,hebb_smooth_rate,hebb_smooth_rate,rate,rate,rate
,1000,1000,1000,1000,1000,1000,1000,1000,1000
,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts
0,5.210978140702119,6.018492234719767,15,5.250215317751911,6.419420503281259,7,5.807797399727074,10.367206528380112,0
1,5.250005090093039,6.527443614350744,77,5.282766784530088,6.924090356711883,65,5.914701071130224,10.632505060678504,0
2,5.28794440707645,6.204540537821281,0,5.307413996876898,6.629093151640248,0,5.899586419801454,10.495907622414666,0
3,5.274472320781035,6.405953593113843,28,5.288209438323975,6.887398553245208,9,5.895060721565695,10.395691563101375,0
4,5.211133506860626,6.273391925886775,81,5.271305052082191,6.631308930643488,270,5.709866111198167,10.311523405353675,0
5,5.33369608615574,6.518982153091775,0,5.307895977246133,6.940450280610667,0,5.897895474182933,10.70522728091792,0
6,5.3732053066821805,7.161699056625366,322,5.358050305792625,7.939301213051411,534,6.087966629799376,10.93598062434095,4
7,5.352385711669922,6.934837732315064,43,5.34360279083252,7.399244522253673,29,6.032142194112143,10.800196800231934,0
8,5.403292987081739,7.576794760094748,6,5.472093019220564,8.033443604906399,2,6.229188230302598,11.07138874133428,0
9,5.339194007303523,7.064003863553891,262,5.302291787903885,7.6669643144497925,279,5.950847220146793,10.737235913331482,120
10,5.250309130040611,6.419483885532472,27,5.258013178662556,6.8416120744333035,11,5.960579110354912,10.3596599218322,0
11,5.39667289853096,6.958062550425529,54,5.438579267263412,7.418457777798177,17,6.128784018754959,10.94083206653595,0
12,5.384478560902855,7.310189194299959,144,5.439179588447917,7.905597864226862,228,6.11487857320092,11.277441263198853,61
13,5.277481233751452,6.3883877267708655,2,5.30503197618433,6.903886711275256,0,5.907939015208065,10.652770113300635,0
14,5.247565602603023,6.317229153358772,32,5.280492070603044,6.7172591849549175,7,5.852183524876424,10.429068617624779,0
15,5.342483871861508,7.8113124897605495,112,5.411286078001323,8.494774138300043,245,6.152463220295153,11.837600878665322,133
16,5.453103206374429,8.012839042779172,82,5.43545665885463,8.589637664231386,71,6.355039210030527,11.692622806086684,2
17,5.273104084071828,6.544043520493293,0,5.279070355998936,6.989141464233398,0,5.8668433730282,10.75912947441215,0
18,5.253806598258741,6.362037236040289,0,5.233226768898241,6.810587583166181,0,5.866524147264885,10.38576737317172,0
19,5.373321337872241,7.415596857128373,39,5.340954659933067,8.0191152943186,19,6.2590447736073695,11.038222203771753,0
20,5.400608718395233,7.380800477768245,94,5.415384308287972,7.8420029737447425,90,6.1562614315434505,11.325312118781241,0
21,5.4055821633600925,7.236050495734583,168,5.384473082783459,7.91886947770695,189,6.154708511226781,10.944977220598158,0
22,5.293051999807358,6.500392343848944,1,5.289032930135727,6.990302354097366,0,5.971589010953904,10.513364249467848,0
23,5.3333169732775,7.280722865036555,142,5.376719809713817,7.7642805590516035,144,6.091371774673462,11.13556124482836,33
24,5.370550718572404,7.11779344578584,149,5.373027940591176,7.744760235150656,72,6.148804095056321,10.965804643101162,0
25,5.505875027698019,8.423473078271616,195,5.557396230490311,9.126548627148503,73,6.376269724058068,11.764067043428835,455
26,5.352037310600281,6.926878119387278,79,5.317251301393276,7.363301031473207,47,6.037799067613555,10.790899270918311,0
27,5.486921114799304,7.266385014240559,3,5.46829954171792,7.781204052460499,1,6.187521378199259,11.016972364523472,0
28,5.307598583733857,6.721929943383629,0,5.306771555943276,7.3162754880848215,0,6.000597135344547,10.816575626828778,0
29,5.359592332944766,6.755100955019941,58,5.336265375325969,7.233087986707688,33,6.146466228988145,10.704040736942503,0
30,5.337301911978886,7.527501080227994,85,5.354435838502028,8.041162992345875,44,6.0987094407794125,11.279431496543445,46
31,5.482399062106484,7.94835761816878,18,5.497215239625227,8.470901911195956,10,6.287328199336404,11.565745610939828,0
32,5.398565196990966,7.286581274082786,153,5.414322627218146,7.78288768969084,157,6.138907447614168,11.079447911915027,19
33,5.2912718438087625,7.084985953696231,107,5.317412655404274,7.676617822114458,133,5.998353283456032,10.899029188967766,4
34,5.278066745171181,6.524807661313276,0,5.295025370671199,6.952087107988505,0,6.017873404576229,10.740690957582915,0
35,5.302894184463902,6.558812433167507,228,5.358749082213954,7.078985189136706,34,5.926489152406392,10.493102500313206,0
36,5.340092635736233,7.30617288554587,176,5.348935912295087,8.038571883992452,86,6.066195493791161,11.168331721933878,272
37,5.380504964411944,7.364490081524026,184,5.347503141425123,8.059887446206192,92,6.05927761121728,10.98709753189964,22
38,5.22999632163126,5.950725832923514,0,5.256017645851511,6.330469932712493,0,5.795348597354577,10.315751325888712,0
39,5.259885457097267,6.674919040227422,161,5.2770512541946095,7.317157791585338,162,5.897202584208275,10.587314576518779,25
40,5.305616591526912,6.228530216217042,0,5.34150656920213,6.6190162548652065,0,5.860482501983643,10.423418265122635,0
41,5.267415226369664,6.645475309828054,1,5.289364510688229,7.15948075833528,0,6.005819880444071,10.6867540470068,0
42,5.359443640407129,7.028624807732014,128,5.330776142168649,7.6301963585841515,42,6.062667249124261,10.808538750757144,0
43,5.256549334224267,6.1088777403288255,30,5.287314505516729,6.46965335592439,6,5.96552655063098,10.317515083506137,0
44,5.377453621331748,6.678480405505603,34,5.381830045155117,7.0840021319590605,13,6.130431639683712,10.927610527385365,0
45,5.423476613086203,7.2510765030764155,2,5.402878429578698,7.723268925279811,1,6.264952155127041,11.102353911468947,0
