,hebb,hebb,hebb,hebb_smooth_rate,hebb_smooth_rate,hebb_smooth_rate,rate,rate,rate
,2600,2600,2600,2600,2600,2600,2600,2600,2600
,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts
0,5.422696790179691,5.573629255230363,0,5.446158692643449,5.745126603422938,0,6.129779042424382,9.270396251936216,0
1,5.488616228103638,6.012512352811285,0,5.50345043389194,6.199808481946049,0,6.269182469471392,9.73494429186166,0
2,5.346730367557423,5.5410465992785785,0,5.3479861182135515,5.691182379787033,0,6.096215602513907,9.213536765124347,0
3,5.458655806148753,5.817799412152346,0,5.4619457090602195,5.999669218764586,0,6.207013130187988,9.442872005350448,0
4,5.303309735287441,5.259758042485526,0,5.330195625176591,5.429771548576568,0,5.940090302670939,9.24091058366754,0
5,5.482099106437281,6.1863130691804376,0,5.508549778085005,6.365413843016875,0,6.2570679752450244,9.607982246499311,0
6,5.571874187347737,6.349220417915506,0,5.5904624462127686,6.545578150039024,0,6.378130856980668,9.715341263629021,0
7,5.381634464263916,5.657695949872336,0,5.402595157623292,5.842862065633138,0,6.093380107879639,9.430632298787437,0
8,5.4163728091451855,5.73723709086577,0,5.450416869587369,5.910528045561578,0,6.184314456250933,9.343279050456152,0
9,5.497072888516832,6.317543961535925,0,5.513158814660434,6.537150293931194,0,6.3560837767590055,9.658525779329498,0
10,5.483976794452202,6.023112314503368,0,5.503636610217211,6.239632815849491,0,6.265762137203682,9.417421515395002,0
11,5.44888780117035,5.831205110996962,0,5.481972008943558,6.03105803579092,0,6.174758487939835,9.585205209255218,0
12,5.502226060087031,5.927998150614174,0,5.50198764150793,6.1310669569806615,0,6.199041117321363,9.506057690490376,0
13,5.391222406078029,5.5185579657554635,0,5.411845252320573,5.679811864285856,0,6.0482776165008545,9.205771323796865,0
14,5.372576955246599,5.475773817872348,0,5.392442775099244,5.643582951532651,0,6.093904449515147,9.249825444940019,0
15,5.572396449038857,6.451333761215209,30,5.58231214724089,6.664021978880229,235,6.3579548283627165,9.774595596915796,0
16,5.574389725020438,6.481719967090722,0,5.57866696877913,6.68674191200372,0,6.507106145222982,9.728059523033373,0
17,5.361740873820746,5.615564397911527,0,5.388724526362632,5.839532781003126,0,6.051743685309567,9.328744233544192,0
18,5.332143819693362,5.341539196895831,0,5.346026001554547,5.501707566506935,0,5.984378482356217,9.041233358961163,0
19,5.525089855653695,6.2903570970857,0,5.532983883317694,6.4966003083320985,0,6.4769945029752805,9.840051312044443,0
20,5.424475889456899,5.7869615194044615,0,5.4502319536711035,5.964125893617931,0,6.1378838388543375,9.398630619049072,0
21,5.518118543939276,6.15089813038543,0,5.539627473432939,6.3645819189784305,0,6.306142607888023,9.67699854190533,0
22,5.410254675149918,5.7685430437326435,0,5.431463491916657,5.911174297332764,0,6.106516557931901,9.418387550115586,0
23,5.398844542957487,5.665454907786279,0,5.431289417403085,5.815165815608841,0,6.166271402722313,9.371947186333792,0
24,5.424894107712639,5.795453237162695,0,5.453975737094879,6.01127012239562,0,6.064546604951223,9.387549016210768,0
25,5.511243089385655,6.278839325127395,0,5.529660416686016,6.513429215420847,0,6.328991827757462,9.709023247594418,0
26,5.39771583022141,5.832179933059505,0,5.40065832835872,6.050937652587891,0,6.078403618277572,9.225533822687662,0
27,5.576346207887698,6.297762257930559,0,5.612478934801541,6.493984260620215,0,6.375861345193324,9.647821518091055,0
28,5.524604889883923,6.266536605891897,0,5.5613028042352015,6.4299122575503675,0,6.437672757390719,9.791286852822374,0
29,5.460082719614219,5.9821732122819515,0,5.474557986626259,6.1853826491387345,0,6.272491559877501,9.57091091491364,0
30,5.437364189104103,5.9161846733641354,0,5.460492698625586,6.115246411027579,0,6.205668992009656,9.52838006512872,0
31,5.556483149528503,6.285309471582112,0,5.592289849331504,6.488431516446565,0,6.32167415242446,9.587468649211683,0
32,5.456527047408255,5.978788146219755,0,5.442205363825748,6.197328541153356,0,6.267697514985737,9.645754392523516,0
33,5.481301333041901,6.025720880386677,0,5.509649119478591,6.2142829818928496,0,6.217744761324944,9.515780560513761,0
34,5.3400920501122116,5.360525874908154,0,5.354350750262921,5.501989638805389,0,5.99813492848323,9.12027367078341,0
35,5.377364284113833,5.42979254063807,0,5.411705468830309,5.579598316236546,0,6.0757946340661295,9.15109720355586,0
36,5.379274327580522,5.565566365311785,0,5.40860427298197,5.721242531043727,0,6.090060443412967,9.340849196038596,0
37,5.459135077465539,5.871685918720289,0,5.5081595771614165,6.042455536880713,0,6.286275781434158,9.451704414411521,0
38,5.390601642796252,5.450332303516201,0,5.410581213528993,5.612091297008953,0,6.035492076248419,9.17714288586476,0
39,5.386448986676275,5.5572431811264575,0,5.424988260074537,5.737821020033895,0,6.076462132590157,9.33403652054923,0
40,5.488804457737849,5.973496420566853,0,5.522364631065956,6.1580235976439255,0,6.330988737253042,9.384723281860351,0
41,5.387888383174288,5.659752887228261,0,5.4408019798389375,5.830337266991104,0,6.131196457406749,9.400059465048969,0
42,5.547233171100858,6.348357094994074,0,5.573697566986085,6.561417256729513,0,6.50373431097103,9.871708646605285,0
43,5.323420150370537,5.10862147808075,0,5.3545105608203745,5.239642386195026,0,5.950163491164581,9.045106567913972,0
44,5.490462228849338,5.991069113279318,0,5.513032727427297,6.161760830259943,0,6.33299342068759,9.61023861402041,0
45,5.462675073872442,6.104254315728727,0,5.49190107981364,6.281577689060266,0,6.19795672789864,9.597356706425764,0
46,5.405630438668387,5.610292032786777,0,5.45662772996085,5.751328868525369,0,6.081496347699846,9.292559024265834,0
47,5.47671240347403,5.8505622104362205,0,5.490590760737289,6.020152767499288,0,6.149161020914713,9.283716708053776,0
48,5.330323512213571,5.5536187614713395,0,5.348306792122977,5.705695383889335,0,5.997106940405709,9.089304849079678,0
49,5.625216348847346,6.81651176623444,0,5.677509371914081,7.026937805004973,0,6.479498123055073,9.960389229788708,0
50,5.471300472815831,5.920111627628406,6,5.487422525882721,6.109720130761464,6,6.15657599767049,9.549705669283867,0
51,5.377391486332335,5.684421818831871,0,5.397172697659196,5.894520370439551,0,6.105607136912729,9.177806925499576,0
52,5.454591389161995,5.800240174833551,0,5.4861871363168735,5.970505457326591,0,6.218024920268231,9.384499997977752,0
53,5.530690751292489,6.485603579066015,0,5.564088626341387,6.6319123614918105,0,6.357963925058192,9.732352619821373,0
54,5.527394475608036,6.344824895776551,0,5.548100646884961,6.578725496927897,0,6.412434216203361,9.964574068442158,0
55,5.3457360714674,5.558293359354138,0,5.372400142252445,5.741280492395163,0,6.157472312450409,9.324832148849964,0
56,5.401665599722611,5.603303129735746,0,5.437590944139581,5.750400613013067,0,6.130132455574838,9.387083430039254,0
57,5.441471395613273,6.019607255730448,0,5.470984736575355,6.214430252207984,0,6.265847248367116,9.499492313288435,0
58,5.526105607350668,5.923802720705668,0,5.5581205940246585,6.116967871983847,0,6.288083438873292,9.518523235321046,0
59,5.392384909201359,5.6635280096012615,0,5.42860668292944,5.832916373791902,0,6.138161548669787,9.280776251917299,0
60,5.575914879435116,6.647779469637526,7,5.588198204630429,6.934766222521201,9,6.413147803434391,9.973568965479272,0
61,5.353107132489168,5.499179239514508,0,5.372269684755349,5.649421076985854,0,5.991732543027853,9.110684050789363,0
62,5.415191632729989,5.7213549378477495,0,5.439586621743661,5.901298653932265,0,6.08066647729756,9.382096090434509,0
63,5.472600144147874,5.971557872742415,0,5.521995061635971,6.179901940375567,0,6.197288411855698,9.512440103292466,0
64,5.386509009769984,5.585803483213697,0,5.4081837960651935,5.750765603213083,0,6.0649367059980115,9.267250918206715,0
65,5.35617286629147,5.6082354461153345,0,5.368783089849683,5.7968252922097845,0,6.046267794238196,9.253358668751186,0
66,5.35570897518749,5.372447937307224,0,5.367404299722591,5.547863306294025,0,5.9700411407040885,9.132724876135168,0
67,5.508293351130699,6.390808063656536,0,5.5526554975936655,6.5874411410360185,0,6.377653520498702,9.743377422218893,0
68,5.377856117555464,5.612989794248821,0,5.39250338762656,5.803997846855515,0,6.021760721316283,9.211732963035846,0
69,5.565411531472509,6.453424758548978,0,5.594975079162211,6.655436339257639,0,6.439595071575309,9.790212739872027,0
70,5.432427657617105,5.8412010814692525,0,5.465239460403854,6.013330322665138,0,6.1314084143251995,9.351618599247288,0
71,5.4899606150250095,6.42138331296832,0,5.501125291336415,6.666079155234403,0,6.34157504591831,9.831889097080674,0
72,5.410027296646781,5.633483416360357,0,5.444904754991117,5.8004949601448095,0,6.146150682283485,9.237639966218367,0
73,5.3459883942661515,5.381935946194522,0,5.375387835215373,5.537067364497357,0,5.988359072122229,9.193154984209912,0
74,5.4516977383540235,5.970379734039307,0,5.481823055560772,6.146568395541265,0,6.120884029681866,9.285105543870193,0
75,5.359985944387075,5.740857124328613,0,5.395077853589445,5.9058930181168225,0,6.080844602069339,9.161750787013286,0
76,5.5017329546121445,6.247337934298393,0,5.5258657687749615,6.46535964959707,0,6.320410398336557,9.688157540101273,0
77,5.541401114644883,6.183213350139087,0,5.529798169679279,6.3877449337440195,0,6.322251688075971,9.779729969893829,0
78,5.587818291608025,6.664585613503176,0,5.632976240270278,6.837684012861812,0,6.483313655853271,9.975268414441278,0
79,5.569634326516765,6.5955999109842995,0,5.611257794785173,6.832730662332821,0,6.448338763354575,9.860602156756674,0
80,5.461999298690202,5.754434248069664,0,5.476714134216309,5.936182467968433,0,6.238395164539288,9.465583677415724,0
81,5.511909850920089,6.208789664687533,0,5.545021519516455,6.388064730046976,0,6.337248893699261,9.735924277642763,0
82,5.500185824455098,5.976556667622099,0,5.531375651663922,6.141038204761261,0,6.316860640302618,9.581821142358983,0
