,hebb,hebb,hebb,hebb_smooth_rate,hebb_smooth_rate,hebb_smooth_rate,rate,rate,rate
,1400,1400,1400,1400,1400,1400,1400,1400,1400
,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts
0,5.298939692007529,5.693275520124951,0,5.3698255629152865,6.148949805143718,0,5.9507376438862565,9.928033500104338,0
1,5.349543410611441,6.1503634862152925,36,5.4131613869264905,6.711738324308971,13,6.110571895737246,10.303512159600317,0
2,5.301481485366821,5.591503438111898,0,5.346453789118175,6.100182658514461,0,5.976529888204626,9.79767632484436,0
3,5.302852581529056,6.163337763618021,0,5.370568822411929,6.847490201978122,0,5.994649767875671,10.09635072595933,0
4,5.284947100650059,5.768144592810213,0,5.342558491096068,6.2364801141653174,0,6.004966500100125,9.892229824923398,0
5,5.336495675538716,5.956168910390453,0,5.421608046481483,6.418077933160881,0,6.100196606234499,10.293349190762168,0
6,5.434966163432344,6.567217582083762,38,5.532382853487705,7.1101200149414385,29,6.336313481026506,10.640065913504742,0
7,5.425690949757894,6.566635546684266,19,5.5045027224222824,7.14323295434316,9,6.208238430023194,10.67351552327474,0
8,5.4312927391793995,6.646061307854122,0,5.493439104821946,7.183222396506203,0,6.2849380307727385,10.617923743195004,0
9,5.332601393776379,6.048312433834734,60,5.372532192317919,6.529669424583172,76,6.080550593891363,10.008999309320558,0
10,5.3505364278467695,6.089704773774962,16,5.435670276967491,6.583429531353276,21,6.2019847951284275,10.254086005978468,0
11,5.348447483778,6.281744988262654,0,5.42640410065651,6.8429402083158495,0,6.074709564447404,10.31930079460144,0
12,5.40779190713709,6.427841105244378,39,5.477164528586648,6.956123246388002,32,6.289131744341417,10.51545535434376,0
13,5.281667516038224,5.621454493419545,0,5.3496820411166635,6.110401701282811,0,5.924122849026243,9.71363376282357,0
14,5.369402428195901,6.043067337715462,0,5.421381238388689,6.575263751696234,0,6.149028425347315,10.149799059515129,0
15,5.405570592378316,7.087985096479716,108,5.494148585670873,7.727897134580109,322,6.472745388432553,10.791268499274002,963
16,5.524872996590354,6.987662432771741,14,5.592685099804041,7.57764153769522,7,6.546586910883586,10.782223961570047,0
17,5.219318916548544,5.749574357004308,0,5.306281516801065,6.246775034648269,0,5.949680627281986,10.013363389826534,0
18,5.2397183215979375,5.762924748839755,0,5.298214962988189,6.253447715080146,0,5.944863897381407,9.93248184521993,0
19,5.423280227615173,6.742514807057669,1,5.502556749137051,7.367114719138089,0,6.355504196810435,10.637467665844653,0
20,5.421913404213754,6.828343248681018,0,5.494495316555625,7.454545344177045,1,6.335578981198763,10.668171907726087,0
21,5.433691947014777,6.423002827298511,38,5.4822389267303135,7.007095870080885,15,6.136176449911935,10.328043932443137,0
22,5.353724056482315,6.381567449867727,0,5.435791993141175,6.953884913027286,0,6.219271385669709,10.388347744941711,0
23,5.349109751837594,6.191045701503753,14,5.443692616053989,6.657431961525054,23,6.1666335435140684,10.304466514360335,0
24,5.410786728064219,6.646442135175068,6,5.521967920992109,7.2666957957877045,0,6.24040357934104,10.498811172114477,0
25,5.592007699220076,7.739148454821628,63,5.70692447475765,8.37303626537323,84,6.722808050072711,11.354166917178942,10
26,5.383199773183684,6.353227484516982,2,5.443452611202147,6.890547263186153,2,6.174745338719065,10.22340329100446,0
27,5.487150858610104,6.6944857744070205,0,5.544412129964584,7.292550707474733,0,6.315347213011521,10.620616912841797,0
28,5.367357225560431,6.2320605160585085,0,5.451219523130959,6.782762374450911,0,6.294137641565123,10.477357302139055,0
29,5.36312011048034,6.450163884477302,0,5.445294663146303,7.017476049753337,0,6.307507499233708,10.436458084609484,0
30,5.429341420359995,6.880245482784579,74,5.506244484035448,7.531337183097313,27,6.43847770252447,10.846448618790198,0
31,5.427930662506505,6.967081976564306,1,5.534138886552109,7.582238738474093,0,6.3622337956177555,10.623770506758436,0
32,5.405067132648669,6.798468186980799,20,5.535266474673623,7.313109227230674,29,6.513424045161197,10.745202174939607,0
33,5.402625520178612,6.728727400302886,165,5.468315829621985,7.421366634521078,115,6.1945926027095055,10.415643265906802,28
34,5.280363867833065,6.221698776575236,0,5.3764167492206285,6.7356736201506395,0,6.215950914529653,10.358589803255521,0
35,5.328036609448885,5.926764445869546,1,5.419663673953006,6.385080654370157,7,6.077835647683394,10.067456220325669,0
36,5.4462751760715395,6.539624361003318,170,5.521030263202947,7.1104713343992465,122,6.324484540195,10.59905816869038,0
37,5.363321452305235,6.296481396960116,14,5.462179474446966,6.829024565630945,6,6.269809722900391,10.371950028956622,0
38,5.248927991898334,5.602779273126947,0,5.348673273305424,6.068951131867582,0,5.894780870343817,9.971746812101271,0
39,5.272298263043774,6.15749091153242,233,5.364116386491425,6.795917208097418,311,6.067074551874278,10.374343872070312,0
40,5.347407186948336,6.006600375358875,0,5.447951624943659,6.5230653075071485,0,6.099211465395413,10.211581450242262,0
41,5.2562503123628925,5.759648630584495,0,5.295747639476389,6.31059860146564,0,5.9712579215782275,10.146545886993408,0
42,5.448398070999339,7.125230381760416,149,5.526587957068335,7.7248471930057185,159,6.410491623455965,10.85679978962186,0
43,5.253060866005813,5.595232662520831,0,5.319120177739784,6.055528968195372,0,5.927293683909163,9.796885514561135,0
44,5.413128506053578,6.501435198567131,0,5.492701425180807,7.057024638374131,0,6.271036240961645,10.55255261953775,0
