,hebb,hebb,hebb,hebb_smooth_rate,hebb_smooth_rate,hebb_smooth_rate,rate,rate,rate
,3000,3000,3000,3000,3000,3000,3000,3000,3000
,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts
0,5.270851663641027,5.159591336508056,0,5.4168452249990935,5.666711766977569,0,5.909385120546496,8.591793659571055,0
1,5.415498891508724,6.007347335298377,0,5.574168722313571,6.614153165774173,0,6.238877325172884,9.074148189590638,0
2,5.244576241519001,4.974684878781035,0,5.394473720241238,5.442257657244399,0,5.913672241004738,8.635080827249062,0
3,5.307489787831026,5.448874910088146,0,5.477553669144125,5.989432725836249,0,5.999910607057459,8.813842268551095,0
4,5.183721976333789,4.848775794666805,0,5.337535408105743,5.349426326457034,0,5.7202319509527655,8.444239932499574,0
5,5.36060703428168,5.955128003107874,0,5.550547486857363,6.549571244340193,0,6.198371611143413,9.037615769787838,0
6,5.3873829334340195,5.7771087878562035,0,5.551527048679109,6.351386422806597,0,6.176172875343485,9.143993651613275,0
7,5.29616075515747,5.304862159093222,0,5.461063149770101,5.825363828341166,0,5.926058737436931,8.674563986460369,0
8,5.293901867336697,5.314763165182538,0,5.464092175165812,5.844126703010664,0,6.011442204316458,8.826782763004303,0
9,5.390773575881432,6.0559483177360445,0,5.596352451149074,6.64920526537402,0,6.205291051974243,9.197664699335208,0
10,5.354862556224916,5.602631378464583,0,5.514765413796029,6.133077185328414,0,6.021924769006125,8.946915760272887,0
11,5.38234743475914,5.61985232681036,0,5.506649428606034,6.210286618769169,0,6.055959647893905,9.029711574316027,0
12,5.35409933870489,5.506688844073903,0,5.529425274242055,6.030602046034553,0,6.083037441427058,8.866777842695063,0
13,5.326344470720033,5.39162599073874,0,5.477291223165151,5.908967090619577,0,5.994853799407547,8.79233058078869,0
14,5.2740870305936625,5.186256553212257,0,5.4312399380827605,5.677328414296451,0,5.962809850091803,8.73691535975835,0
15,5.464987498835513,6.212734961509705,13,5.632591624008981,6.78598022586421,151,6.2665291936774,9.32253771330181,0
16,5.390403104550911,5.959036106413061,0,5.56362762595668,6.552602305556789,0,6.265846447511153,9.085027412934737,0
17,5.283517047540466,5.545278236937167,0,5.421546459197998,6.117476307634098,0,5.959945792582497,8.901785444857468,0
18,5.200305465495948,5.090620565595049,0,5.364532467090722,5.5776657371809995,0,5.812935496821549,8.614491058118416,0
19,5.403870852596789,5.974813696849777,0,5.602782553937062,6.557173682982663,0,6.299742399928083,9.222468738096307,0
20,5.341297827268901,5.448210415087249,0,5.506545041736803,5.982156908825824,0,6.05516136947431,8.945336824969242,0
21,5.385213196932615,5.7899799687521805,0,5.547919634934311,6.363477883758127,0,6.088113638070914,8.942904540470668,0
22,5.342539435625077,5.521371413767339,0,5.507666283845902,6.101304106414318,0,6.021838450431824,8.930253797769545,0
23,5.333663537388756,5.446885998759951,0,5.506540196282524,5.972122849453063,0,6.050803042593457,8.838938906079246,0
24,5.334004872375064,5.325872287154198,0,5.497195800145466,5.8212728053331375,0,6.0179765290684175,8.690950208240086,0
25,5.359693983326787,5.794554154510083,0,5.516456635101982,6.414127514414164,0,6.1906784513722295,9.036057498144068,0
26,5.294002713226691,5.397600059829108,0,5.448400695149492,5.94593629168301,0,5.9269481170468215,8.701878344140402,0
27,5.4847860397436685,6.0375058559271,0,5.659240386424921,6.655327621178748,0,6.2510845355498486,9.209828150578034,0
28,5.423448655142712,5.862496931161453,0,5.603172565574077,6.43523489539303,0,6.295122516689016,9.256334774529755,0
29,5.328579483451424,5.559771854798873,0,5.490278773255401,6.130911334530339,0,6.046031658466045,8.968276946099252,0
30,5.320947778636011,5.488926766932696,0,5.504875687347061,6.0250036010797,0,6.068700390300531,8.824310423313886,0
