,hebb,hebb,hebb,hebb_smooth_rate,hebb_smooth_rate,hebb_smooth_rate,rate,rate,rate
,800,800,800,800,800,800,800,800,800
,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts,tot_excit,tot_inhib,act_counts
0,5.164255657711545,6.5674636601596275,10,5.262651140625413,7.410033404424383,1,5.824492715500497,11.419913330593625,0
1,5.212838822100537,7.030988459127496,176,5.317135764891843,7.972802998789823,70,5.857050642909774,11.61221164680389,0
2,5.222574981483254,6.380710092750756,1,5.301044116149077,7.237287350603053,0,5.896889957221779,11.329900077871374,0
3,5.120326890664942,6.495256353827083,52,5.25709964948542,7.282656855442944,10,5.890616297721863,11.461298605974982,0
4,5.18030645070451,6.695480068078202,421,5.208383035124018,7.907484604401535,299,5.663552337817931,11.264348190821957,0
5,5.25947576447537,7.3651470985067515,0,5.344969416919507,8.349120865526952,0,6.1001525678132715,12.01927878354725,0
6,5.319049373586127,8.250096337592348,102,5.396640496051058,9.50411701329211,40,6.302806199865138,12.13944029300771,202
7,5.127518246968587,6.834675625165305,59,5.26913844426473,7.66469318707784,16,5.864640064239502,11.338352241516116,0
8,5.335787097613016,7.957616733180151,30,5.461648556921217,9.060774303144878,24,6.227532386779784,12.279040217399597,5
9,5.254173629585353,7.347541606289218,227,5.366175788572464,8.300491861913397,286,6.051198389338351,11.668484950887745,2
10,5.163211334042433,6.753943161266607,71,5.295768388887731,7.522802094133889,39,5.897168043183118,11.48550831399313,0
11,5.2851457595825195,7.441883897781372,122,5.359805881977081,8.407180300354959,59,6.0571959793567665,12.124842250347138,0
12,5.273103356361389,7.758058520203288,214,5.3636935813860465,9.00329959324815,124,6.014212602918798,12.209342057054693,33
13,5.249924756385184,7.125544567365905,71,5.317960397617237,8.167577761250575,10,6.034599433074127,11.762470361348745,0
14,5.1827874902176525,6.908110362209685,36,5.328799528618381,7.779974045002296,110,5.925186118034466,11.52474104215021,0
15,5.291157453938535,8.528539496032815,99,5.384318833602102,9.831980182034403,216,6.118299301047075,12.557412508914345,153
16,5.396576592416475,8.769580962983046,244,5.469797575112545,10.06725822750366,260,6.269805839567474,13.107882673090156,363
17,5.167953420041212,6.654647195517127,112,5.277931725800927,7.510374978407105,29,5.967989985622577,11.372052569887533,0
18,5.145460959636804,7.228253628268387,14,5.316850647781834,8.128855511997685,8,5.934424356980758,11.873737855391068,0
19,5.147525862038854,7.283476331147803,3,5.277056349329202,8.22488081742482,0,6.066285064421505,11.768477468605502,0
20,5.26687060531817,8.34494834667758,152,5.389427166236073,9.429188322079808,76,6.264002925471255,12.418623183902941,601
